"rof",-1.5,-1,-2,-1.4,1.2,1.4,1.4,1.2
"insE1",-1,-1,-1.4,1.1,1,1.3,1,1
"yaaX",-2.1,-1.9,-3.4,-1.7,1.1,1.6,-1,-1
"mraY",1.2,1.2,1.2,1,1.3,1.4,-1.1,1.1
"accA",-2.7,-1.9,-3.3,-5.3,-1.7,-1.2,-1.8,-1.9
"matA",1.3,1.4,1.4,2.2,1.1,1.6,1.1,-1.1
"thrL",1.7,1.3,1.3,2.1,1.3,1.6,1.4,1.3
"ftsL",-1,1,-1.2,-1.5,-1.4,1.3,-1.1,-1.4
"lpxA",-1.1,1.1,1,-1.6,-1.1,1.1,-1.1,-1.4
"ecpD",-4.3,-3.2,-9.4,-2.2,-2,-1.6,-2.1,-2.4
"tsx",1,1.4,-1.1,1.9,1,1.7,1.4,1.1
"glxR",-3,-2.8,-10.4,-2.7,-2.3,-2.1,-2.1,-2.4
"ybgO",-5.2,-4.4,-19.7,-2.8,-2,-2.5,-2.4,-2.5
"yajC",2.1,1.7,1.9,3.1,1.4,2.3,1.7,1.4
"allA",-2.2,-2.1,-4.9,-2.2,-1.3,-1.5,-2.7,-1.6
"ahpC",1.7,1.5,2,1.3,1.6,2,-2.3,2.1
"pxpC",1.1,1.6,1.5,1.2,1.1,1.3,-2.9,1.4
"malZ",-3.8,-2.5,-6.6,-2.9,-1.2,-1.5,-2.1,-1.5
"ybbD",-1.7,-2.3,-6.9,-1.8,-1.8,-1.3,-1.6,-1.4
"ybdM",-1.3,-1.4,-4.6,-1.7,-1.3,-1,-4,-1.1
"phr",1.7,1.3,1.6,2.5,1.6,1.6,1.5,1.4
"phoB",-2.9,-1.6,-4.2,-4.1,-1.3,1.1,-1.4,-1.6
"rhsD",-1.2,1.2,-1.2,-1.4,1.2,1.8,1.2,1.3
"entH",-2.1,-1.7,-3.9,-4.9,-1.6,-1.3,-2.1,-2
"ybfO",-1.8,-2.2,-3.6,-3.8,-1.5,-1.4,-1.4,-2.3
"ybbO",-1.3,-1.2,-2.3,1.1,-1.2,1.2,-1.2,-1.5
"entC",1.9,1.5,1.4,2.6,1.1,1.6,1.5,1.1
"kdpA",-1.3,-1.4,-2,1.6,-1.1,-1.1,-1,-2.1
"yaiA",-1.2,-1.3,-3.6,1.2,-1.2,-1.2,-1,1
"qmcA",1,-1.2,-1.3,1.6,-1,1.2,1.2,-1.2
"fepG",-2.6,-2.2,-3.8,-1.3,-1.1,-1.9,-1.7,-1.8
"speF",-2.5,-3,-10,-2.1,-1.6,-1.9,-1.9,-1.9
"ybiT",1,1.2,1.2,-1.3,1.1,1.3,1.3,1.1
"ycaR",-1.2,1.3,1.5,1.6,1.2,1.4,1.5,1.1
"lolD",1,1.5,-1.4,1,-1,1.5,1.3,1.2
"ycaI",-3.4,-2.3,-10.7,-3.7,-1.4,-1.1,-2.6,-1.5
"rutA",-1.3,-1.3,-4.8,-4.9,-1.8,-1.2,-1.4,-1.9
"ldtC",-1.3,1.3,-1.2,1.3,1.2,2.2,1.1,1
"dps",2.4,1.9,2.2,2.6,1.5,3.2,2.2,2
"ycaL",-1.4,-1.2,-2.1,-2.7,-1.1,1.3,-1,-1.4
"rutE",1.1,1,-3.1,-2.5,-1.4,1.1,-1.2,-1.5
"ndh",-1.3,-1.3,-2.3,1.2,-1.1,1.5,1,-1.4
"ybiO",1.3,1.3,-1.1,2.2,1.1,1.9,1.7,1.6
"wrbA",1.9,1.6,1.6,2.9,1.2,1.4,1.2,1.5
"lpoB",1.3,1.3,1,1.6,1,1.4,1.2,1.2
"ybiX",-2.7,-2.4,-7.5,-1.4,-1.3,-1.9,-2.2,-2.1
"pflB",1.1,1.2,-3.2,-1,-1.1,1.1,-1.1,1
"cbpA",-1,-1.3,-1.3,-2,1.1,-1.1,-1.3,1
"ptsG",-1.4,-1,1,1.2,1.6,1.2,1.2,1.3
"ybiB",-2.3,-1.3,-2.3,-2.1,-1.3,1.1,-1.1,-1.2
"ycaM",-2.7,-2.5,-8.7,-2.9,-2.1,-1.5,-1.8,-1.3
"torC",-2,-2,-4.5,-2.1,-1.6,-1.2,-2.2,-1.5
"pabC",-1.9,-1.7,-4.8,-2.1,1.1,1.4,-1.2,1.1
"ychA",-1.3,1.1,-4.1,-2.8,-1.2,1.1,-1.1,-1.4
"ycjN",-4.5,-3.4,-9.5,-7.1,-2,-2,-2.5,-3.3
"ynbC",-1.1,-1,-1.9,-1,-1.1,1.1,-1.2,-1.7
"yneL",-4.3,-3.7,-12.3,-8.6,-2.2,-1.3,-1.4,-2.4
"safA",-1.2,1,-3.6,-1.7,-1.2,1.4,1.1,-1.2
"pspC",-2.5,-2,-5,-1.6,-1.4,1.3,1.4,-1
"pdxI",1.2,1.2,-1.6,1.6,-1.1,1.1,-1.1,-1.1
"ydeS",-1.3,-1.4,-3.8,1.1,-1.5,1.2,-1.1,-1.9
"dauA",1.5,1.3,-1.1,2.1,1.1,1.2,1.3,-1.1
"puuE",-4.4,-3.8,-20.1,-2.5,-1.6,-2.5,-2.8,-2.5
"hemA",-6.8,-6.3,-21.9,-5.4,-2.8,-3.7,-4.6,-2.5
"ycgV",-3.5,-2.7,-7.1,-5.5,-2.2,-2.4,-2.6,-1.8
"puuD",-1.5,-1.3,-1.2,-1.3,-1,-1,-1,-1.1
"paaJ",-2.5,-1.6,-2.2,-1.5,-1,-1.8,-1.4,-1.3
"yddA",-2,-1.5,-2.6,-1.3,-1.9,-1.2,-1.5,-1.4
"dhaM",1.4,1.3,-1.3,1.1,-1,1.1,-1.2,1
"sapA",-1.1,1.2,-1.7,-1.2,1.2,1.6,1.1,1.1
"paaF",-2.2,-1.5,-2.8,-3.7,-1.7,-1.4,-2.1,-1.9
"gadC",-1.6,-1.2,-3.2,-2.1,-1.3,1.1,-1.2,-1.3
"ycgR",-3.1,-2.5,-7.7,-6,-1.5,-1.6,-1.6,-2.5
"sapF",-3.2,-2.4,-9.6,-6.1,-1.6,-1.3,-1.5,-2.2
"paaB",-2.8,-2.7,-11.6,-7.1,-2,-1.7,-2.3,-2.4
"ddpX",-1.4,-1.1,-2.4,1.2,-1,1.1,-1,-1.4
"fumC",-1.3,-1.4,-3.3,1.1,-1.3,1,-1.1,-1.1
"yeaY",-1.2,-1.2,-3.2,-1.1,-1.3,-1,-1.3,-1.2
"yecH",-2.1,-2,-4.3,1.1,-1.2,-1.4,-1.5,-1.7
"ydgC",1.1,-1.1,-1.5,2.1,-1,-1.2,-1.1,-1.3
"ydiE",1,1.1,-5.3,-1.1,-1,-1.2,-1.4,-1.2
"yeaW",-3.3,-2.8,-5.2,-5.4,-2.1,-2.4,-3,-2
"ftnB",1.7,-2,1.7,1.7,1.1,1.4,1,1.1
"pntA",1.2,1.7,2.2,3.1,1.9,2.1,2,1.8
"fadK",-1.9,-1.7,-3.2,-2.2,-2,-1.3,-1.3,-1.1
"leuE",1.1,1.2,-1.9,1.2,1.2,1.2,1.2,1.3
"mdtI",-2.3,-1.9,-4.1,-4.6,-1.6,1.2,-1.3,-1.4
"ydiQ",-4.3,-2.8,-15.2,-6.7,-1.9,-1.6,-2.1,-2.1
"yeaO",-1.6,-1.5,-3.9,-2.8,-1.7,-1.1,-1.5,-1.6
"flhD",-2,-1.4,-6.5,-4.7,-1.6,1,-1.3,-1.6
"ynfL",-1.1,-1.3,-2.7,-2.1,-1.1,1.1,-1,-1.8
"aroD",1.1,-1,-1.9,1.4,1.1,1.4,1.1,-1.3
"yeaK",1.1,1.2,-1.1,1.4,-1,1.3,1.2,-1.2
"cheA",-1.9,-1.8,-4,-1.6,-1.3,-1.3,-1.3,-1.6
"dmsD",-1.7,-2,-5,-1.3,-1.6,-1.1,-1.6,-1.7
"ydiL",-3.3,-3.3,-10.9,-2.6,-1.8,-1.9,-2.6,-2.1
"yeaG",1.1,1.1,-2,1.3,-1.3,-1.1,-1.5,1.2
"cheR",-2.1,-2.2,-7.3,-1.7,-1.6,-1.6,-2,-1.5
"yeeZ",-1.2,-1.5,-1.6,-1.8,-1.2,-1.3,-1.5,-1.1
"metG",1.2,1.5,1.4,1.5,1.2,1.5,1.5,1.1
"ftp",-3.4,-1.6,-3.3,-2.8,-1.4,-1.3,-1.2,-1.3
"hisQ",-1.3,1.4,1.5,2.3,1,1.3,1.4,1.3
"tsuB",-1.8,-1.2,-2,-1.7,-1.1,1.3,1.4,1.1
"yehC",-5.5,-4.2,-9.7,-4.4,-1.4,-1.9,-2.5,-2
"mqo",-2,-1.6,-2.4,-1.9,-1.3,-1.2,-2,-2.3
"yfcH",-1.3,-1.1,-7.8,-2.3,-1.3,1.3,-1.2,-1.2
"yeeA",-1.7,1.1,-1.2,1.4,1.5,1.4,-1,-1.6
"rcnA",-2.8,-2.3,-10.3,-7,-1.7,-1.3,-1.8,-2.1
"napA",-1.3,-1.3,-2.5,-1.9,-1.3,-1,-1.2,-2.1
"yfcE",-1.2,-1.2,-2.1,-1.2,-1.2,1.4,1,-1.3
"cbeA",-3.8,-3.9,-12.4,-1,-1.9,-1.8,-2.2,-2.8
"thiM",-2.3,-2.2,-8.3,-1.6,-1.4,-1.2,-1.4,-1.6
"napC",-1.8,-1.9,-5,1,-1.3,-1.2,-1.3,-1.5
"ackA",1.2,1.2,-1.5,1.6,-1,1.2,1.1,1.1
"yeeP",-3.7,-3.7,-10.7,-2.3,-1.8,-2.1,-2.5,-2.1
"yegV",-2.1,-1.7,-5.9,-1.8,-1.2,-1.7,-1.4,-1.4
"ccmD",-2.4,-1.9,-3.9,-3.4,-1.4,-1.6,-1.4,-1.4
"yfbS",-1.6,-1.7,-2.7,-1.7,-1.1,-1.3,-1.1,-1.1
"cobS",-1.5,1.2,-1.6,1.3,1.3,1.2,1.4,1.1
"4.1.8.16",-1,1.6,2.2,2.9,1.1,1.8,1.7,1.9
"ccmH",-1.8,-1.3,-2.8,-1.3,-1.1,-1.4,-1.1,-1.3
"nuoA",1.7,1.8,1.9,1.6,1.9,1.8,2.1,1.5
"cysZ",-1.2,1.3,-1.5,1,1.3,1.7,1.1,-1
"guaA",1.2,1.3,-1.5,1.1,1.1,1.8,-1.1,-1.8
"ypjD",-1.6,-1.1,-4.3,-2,-2,1,-1.3,-1.8
"ascF",-3.7,-3.1,-12.4,-7.7,-1.7,-1.4,-2.1,-2.3
"yfeR",-1.6,-1.3,-3.6,-3.3,-1.1,1.2,-1.1,-1.4
"pdeF",-3.3,-3,-12.2,-5.6,-1.9,-1.4,-1.8,-2.1
"trmD",2.2,1.6,-1.8,3.4,1.3,2.2,1.6,-1
"norW",-1.5,-1.9,-5.3,1,-1.3,-1.5,-1.2,-1.7
"xapR",-1.2,-1.1,-2.1,1.2,1,1.3,1.3,-1.1
"purM",1.4,1.3,1.1,2.1,-1,1.3,1,-2.8
"yfiR",-1,1.1,-1.9,1.6,1,1.1,1.1,-1
"srlR",-1.8,-1.4,-3.3,-1.9,-1.3,-1.4,-1.4,-1.3
"pdeA",-1.4,-1.4,-2,-1.1,-1.1,-1.1,1.1,-1.3
"yfgD",-2.1,-1.5,-2.7,-2.2,-1.2,-1.3,-1.2,-1.1
"pheA",-1.2,1.4,-1.1,-1.1,-1.2,1.5,1.2,1.1
"srlE",-3.8,-1.9,-5.9,-4.6,-2.5,-1.7,-1.5,-1.5
"yfeO",-3.5,-2.3,-5.9,-3.6,-1.5,-1.2,-1.4,-1.5
"hyfR",-4.7,-3.3,-7.1,-4.4,-1.6,-1.6,-1.6,-1.6
"rluD",-1.6,1.1,-1.2,-1.3,-1.1,1.3,-1.1,-1.2
"recA",-1.1,1.1,-2.1,-1.5,-1.3,1.2,-1.3,-1.3
"ypdF",-3,-1.7,-3.8,-2.8,-1.1,-1.1,-1.5,-2.3
"hyfG",-3.5,-2.6,-9.6,-6.2,-1.9,-1.2,-1.7,-2.2
"yfiM",-1.6,-1.4,-3.4,-2,-1.2,-1.1,-1.2,-2.1
"yqaB",-1,1.1,-2.4,1.2,-1.3,1.5,1.1,1.1
"csdE",-2.9,-3.3,-8.4,-2.2,-2,-1.4,-1.9,-2.4
"argP",-1.8,-1.4,-6.3,-1.8,-1.7,-1.2,-1.2,-1.3
"tdcE",1.6,1.2,1.4,2.5,1.3,1.7,1.5,1.1
"ygdD",-1.1,1.1,-2.2,1,-1,1.3,1.2,1.1
"fau",-3.3,-2.8,-11.6,-3.5,-1.9,-2.3,-1.5,-1.8
"yqhD",1.2,1,-1.5,1.3,-1.2,1.3,1.5,1.1
"cyuP",-3.3,-2.8,-6.4,-2.8,-1.2,-2,-1.3,-1.4
"fucK",-3.5,-1.8,-3.9,-1.7,-2.1,-1.9,-1.4,-1.6
"ubiH",-2.3,-1.5,-2.7,-1.4,-2.5,-1.5,1,-1.3
"yhaJ",-1.8,-1.1,-3.1,-1.9,1.2,1.5,1.3,1.2
"fucO",-1.1,-1.4,-1.7,1.2,-1.2,1.1,-1.4,-1.8
"gcvP",-1.2,1.2,-1.1,1.6,-1.1,1.1,1.1,-1.8
"yghA",-1.9,-1.5,-2.8,-2.5,-1.2,1.5,-1.1,-1.2
"yqjF",-1.2,-1.1,-3.5,-2.5,-1,1.7,1.3,-1
"ppnN",1.3,1.3,-1.7,-1.2,-1.6,1.6,1.3,1.2
"yqfA",1.4,1.4,-1.6,2.2,1.1,1.5,1.4,1.3
"yqjC",2.7,1.8,2,3.4,1.1,2,1.7,1.6
"truC",-2,-2.1,-11.5,-1.2,-1.3,-1.1,-1.3,-1.7
"fldB",-1.1,1.1,-3.1,1.6,1.1,1.3,1.4,1
"hybB",-2.5,-2.4,-13.5,-3.2,-2,-1.6,-1.4,-1.6
"exuT",-1.5,-1.1,-3.2,1.1,-1.1,-1.3,1,-1.2
"gltD",1.7,1.2,1.1,1.6,-1,-1.1,1.3,-1
"rplB",1.5,1.6,1.8,3.3,1.5,2.5,1.5,1.1
"yhgH",-2.9,-1.7,-3.9,-2.6,-1.6,-1.9,-1.1,-1.2
"mdtE",-3.7,-2,-3.4,-1.6,-1.6,-1.7,-1.2,-1.5
"elbB",-1.4,-1.7,-2.2,-1.8,1,-1.1,-1.1,-1.1
"rplP",1.9,1.7,1.7,2.8,1.8,3,1.6,1.4
"feoA",-1.3,1.5,1.2,1.5,-1,1.5,-1.3,-1.2
"hdeB",-1.1,1.5,-2.5,-1.4,-1.5,1.4,-1.6,-1.4
"rapZ",-1.1,1.2,-2.3,-2.2,-1.4,1.1,-1.3,-1.3
"4.1.12.4",2.1,1.7,2.6,3.5,1.9,2.8,2.3,1.7
"envZ",1.2,1.1,-1.9,-1.5,-1.2,1.3,1.1,-1.4
"yhiS",-2.4,-2.2,-13.7,-2,-2.1,-1.2,-1.6,-1.6
"lptB",1,1,-2.5,1.3,-1.2,1.3,1,-1.6
"rplF",2.1,1.8,1.6,3.6,1.4,2.8,1.8,1.2
"hslR",1.4,1.3,-1.9,1.3,1,1.8,1.3,1.7
"gor",1.4,1.3,-1.2,2.7,1.2,1.3,1.4,1.1
"kdsD",1.4,1.3,-1.2,1.5,1.2,1.3,1.5,1.3
"rplO",2,1.7,2.3,3,2.2,2.2,2.2,1.9
"mrcA",-1.6,-1.3,-2,-1.5,1.1,1.1,1.1,-1
"dtpB",-2.1,-2.2,-4,-1.9,-1.2,-1.4,-1.3,-1.3
"mlaD",-1.4,-1.2,-1.7,-1.5,-1.4,1.1,1.1,1.1
"rpsK",1.4,1.7,2.5,3.4,1.8,2.5,2.5,1.4
"hofP",1.2,1.5,1.3,2.2,1.6,1.2,1.5,1.3
"yhiN",-1.1,1.3,-1.5,-1.1,1.5,1.5,1.4,1.2
"envC",-1.2,-1.1,-1.1,1.5,-1.1,-1,-1.2,-1.6
"tnaB",-1.5,-1.3,-2.9,-1.1,-1.2,-1,-1.4,-1.9
"yigF",-3.4,-3,-12,-6.4,-2.6,-1.3,-2.3,-2.6
"yiiQ",-2.8,-1.8,-5.6,-5.6,-1.7,-1.2,-1.9,-2.1
"secB",1.7,1.4,-1.1,-1.1,-1,1.7,1.6,1.3
"rnpA",1.8,1.6,-2.3,2.8,1.3,1.9,1.8,1.7
"uvrD",-1.2,1.1,-7.7,NA,-1,1.4,1.2,-1.5
"pfkA",1.1,1.5,-1.7,1.4,-1.2,1.3,1.3,1.2
"lldD",-1.3,-1.1,-3.6,1.1,-1.2,-1.2,1,-1
"dnaA",-1.9,-1.7,-1.5,-1.1,-1.2,-1.1,-1.4,-1.6
"dapF",1.3,1.3,-7.3,-1,1,1.2,1.4,1.2
"cpxR",1.2,1.2,-1.9,-1.5,1.2,1.3,1.3,-1
"mtlR",-2.1,-2.1,-3.5,-1.9,-1.1,-1.2,-1.1,-1.2
"yidB",-2.5,-2.2,-5,-3.9,-1.7,-1.5,-1.3,-1.3
"hemC",-1.7,-1.1,-1.7,-1.4,-1.4,1.1,1.1,-1.1
"sodA",1.3,1.7,1.8,2.6,1.1,2.3,2,1.7
"yibH",-1.8,-1.4,-2.2,-1,1.2,-1.1,1.1,-1.1
"aslA",-3,-1.9,-5.3,-1.9,-1.7,-1,-1.2,-1.6
"rhaB",-2.4,-2.1,-3.9,-1.5,-1.2,-1.4,-1.8,-2.2
"yibF",-1.1,1.3,-2.2,-1.2,-1.1,1.1,1.2,1
"cbrA",-4.1,-3.5,-14.3,-7.1,-2.2,-1.9,-2.5,-3.4
"wzyE",1.5,1.5,-1.7,-1.2,1.1,1.6,1.6,1.1
"frvA",-3.7,-3.3,-12.5,-2.2,-1.9,-1.6,-1.9,-2
"yjbH",-1.4,-1.3,-5.7,1.7,-1.2,-1,-1.1,-1.7
"yjdJ",2,1.5,-1,2.9,1.2,1.4,1.3,1.4
"yjiH",-2.3,-2.2,-9.4,-2.3,-1.4,-1.3,-1.4,-1.4
"pgi",-1.5,-1.4,-5,-3.1,-1.4,-1.1,-1.3,-1.3
"dcuB",1.5,1.2,-1.6,1.8,-1.1,1.1,1.3,-1
"chpS",-1.4,-1.5,-2.1,1,1,1.2,1.1,-1.1
"iraD",-1.1,-1.7,-1.6,1.7,1.1,-1.2,1,-1.3
"pepE",-3.6,-2.4,-3.4,-1.8,-1.4,-1.6,-1.3,-1.6
"melA",-2.9,-1.9,-3.3,-2.4,-1.2,-1.4,-1.3,-1.3
"tamA",-2.2,-1.3,-2.5,-2.3,-1,1.1,1.1,-1
"uxuA",-4.3,-2.9,-8,-3.6,-1.2,-1.4,-1.5,-1.5
"arpA",-3.9,-3.3,-12.3,-3.1,-2.7,-1.6,-2.5,-2.5
"adiC",-2.6,-2.1,-4.2,-3.6,-1.7,1,-1.5,-1.6
"ytfJ",-2.2,-1.2,-4.3,-3.6,-1.4,1.1,-1.4,-1.5
"fimF",-3.7,-2.7,-17.6,-10.8,-1.9,-1.4,-1.9,-2.6
"metA",2.2,1.9,1.1,1.2,1,2.1,4.2,1.1
"proP",2.1,1.4,1.1,2.1,-1,2.4,1.7,1.3
"ytfH",1.8,1.6,-1.6,3,1.2,1.7,1.6,1.4
"fimA",2.2,1.8,1.6,3.4,1.5,1.9,2,1.6
"purD",-1.7,-1.6,-9.5,1,-1.2,-1,-1.2,-1.8
"yjdN",-1.4,-1.1,-6,-1.1,-1.2,1.1,-1.2,-1.2
"cycA",-1.4,-1.4,-9.4,-2.2,-1.1,1.3,1,1.1
"nanM",-3.3,-2.9,-14.2,-4.9,-2,-1.3,-2,-2.2
"fliO",-3.9,-2.8,-4.2,-1.5,-1.8,-1.3,-1.8,-3.1
"aroM",-1.1,-1.4,-4.5,1.5,-1.2,1.1,-1.1,-1.6
"yafN",-2.9,-3.2,-17.2,-5.1,-1.9,1.1,-1.5,-1.6
"yacG",-1.3,-1.3,-3.3,-2.1,-1.2,1.2,-1.2,-1.2
"yebY",-1.8,-2.1,-3.1,-1.7,-1.6,1,-1.3,-1.4
"4.1.16.16",-3.3,-2.1,-5.2,-3.8,-1.3,-1.4,-1.4,-1.2
"4.1.16.17",-2.4,1.1,-2.5,-1.9,1.1,1.1,1.1,1.2
"4.1.16.18",-2.2,-1.4,-5,-3.2,-1.6,-1.1,-1.2,-1.1
"yadI",-1.5,-1.2,-1.3,-2,1.1,1.1,-1.1,-1.1
"yafP",-2.3,-1.7,-2.1,-4.5,-1,-1.3,-1.4,-1.2
"prpC",-7.4,-5.7,-6.9,-8.9,-1.8,-2,-3.1,-2.1
"caiB",-6.4,-5.3,-6.1,-7.9,-1.8,-2.2,-3.1,-1.9
"hpt",-1.3,-1.4,-1.1,-2.2,1.4,1.6,1.3,1
"lfhA",-3.3,-3.1,-2.6,-3.7,1.3,-1.3,-1.5,-1.2
"yahO",1.4,-1.2,1.2,-1.8,-1.2,1.4,1.1,-3
"speE",1.9,1.5,1.5,2.2,2,2,1.6,1.2
"dpaA",1.2,-1.3,-1.2,-1.4,1,1.5,1.4,1
"yahK",-1.2,-1,-1.4,-1.9,-1,1.2,-1.1,-1.1
"carA",1.7,1.4,1.4,1.4,1.7,1.2,1.4,-3.4
"yacH",-1.8,-2.2,-3.2,-6.4,-1.5,-1.1,-1.3,-1.3
"ivy",1.8,1.3,2.4,2.3,2.3,2.5,1.5,1.4
"yahG",-1.2,-1.6,-2.1,-1.1,1.1,-1.1,1.1,-1.3
"fkpB",-2.6,-2.1,-3.3,-3,-1.2,-1.3,-1.4,-1.4
"pdhR",-1.6,-1,1.7,-2.2,-1.1,-1.2,1.3,1
"dnaQ",1,1.1,1,-1.3,1.1,1.5,-1.2,1.1
"yahC",-4.2,-2.8,-4.6,-4.9,-1.4,-1.3,-2.1,-1.6
"rpsT",-1.9,-1.6,-1.1,-1.6,1.6,1.3,1.2,1.2
"nadC",-1.8,-1.3,-1.8,-3.1,1.1,-1,-1.3,-1
"mltD",1.5,1.4,2,1.5,1.8,2.2,1.6,1.4
"betI",1.1,-1.1,-1.4,-2.8,1.2,1.5,1.1,-1
"bolA",1.1,-1.2,-2,-1.8,1.3,1.4,1.4,1.1
"sfmC",-3.2,-4.1,-13.5,-6.1,-1.8,-1.3,-1.8,NA
"rlpA",-1.1,1.1,-1.5,-2.3,-1,1.4,1.3,-1.1
"tolB",2,1.5,2.5,2.7,2.1,2.4,1.9,1.6
"cyoB",1.9,1.4,2.3,1.6,1.9,1.9,2,1.5
"ybcI",1.7,1.3,1.9,2.6,1.6,1.8,1.6,1.1
"ybeF",-2.3,-2.4,-5.9,-4.5,-1.2,1.1,-1.3,-1.3
"ybgC",1.3,1.1,-3.4,-1.2,1.2,1.3,2,1.2
"yajR",-4.4,-4.4,-8.5,-6.9,-2.1,-1.5,-1.4,-2
"purE",-2.5,-2.6,-4.1,-3.8,-1.4,-1.3,-1.6,-2.4
"mngB",-2.9,-2.3,-2,-2,-1.1,-1.2,-1,-1.4
"thiI",-1.1,1.3,-1.5,-1.1,1.4,2,1,1.1
"dcuC",-3.1,-3.1,-4.7,-4,1,-1.2,-2,-1.2
"sucC",2,1.5,2.8,3,2.4,1.7,1.7,1.9
"yajO",1.3,1,1.2,-1.1,1.4,1.6,1.1,1.1
"allE",-2,-1.8,-5.4,-4.4,1.1,1.1,-1.5,-1.1
"citD",-4.5,-4.8,-16.5,-7.4,-1.7,-1.5,-2.2,-1.8
"sdhB",1.6,1.3,1.4,1.1,1.3,1.9,1.5,1.3
"ribE",1.5,-1.1,1.2,-1,1.5,2,1.8,1.2
"ybbW",-5.6,-6.5,-18,-7.8,-2.7,-1.6,-2.4,-2.4
"citG",-3.5,-3,-12.6,-4.3,-1.6,-1.3,-2.2,-1.8
"gltA",2.3,1.5,1.9,2.3,2.1,2.3,2.1,1.9
"ybjJ",-2.1,-2.3,-7.7,-3.9,-1.2,1.1,-1.1,-1.6
"ycbU",1.2,-1.1,-1.1,1.3,1.1,1.3,1.3,-1
"csgC",-5.1,-3.8,-10.5,-3.3,-1.1,-1.5,-1.4,-1.9
"xisE",-1.2,-1.6,-3.3,-1.6,1,-1.1,1.1,-1.3
"ybjG",-1.2,-1.3,-1.5,-1.4,1,1.7,2.1,1.2
"elfA",-1.9,-2.5,-4.7,-5,-1.4,-1.2,-1.2,-1.3
"csgF",-2.9,-2.2,-9.7,-4.6,-1.2,-1.2,-2.3,-1.5
"ymfD",-2.4,-1.5,-6,-4.7,1.1,1.2,-1.5,-1.2
"yliI",-2.6,-2.2,-5.2,-2.8,-1,1.1,-1.7,1.1
"ssuB",-1.5,-1.5,-3.2,-2.5,1.3,1.2,-1.6,1.1
"ycdX",1.7,1.5,1.5,1.3,1.9,1.7,1.7,1.4
"mnmA",1.5,1.2,1.5,1.8,1.6,1.7,1.5,1.3
"pdeI",-3.1,-3.6,-7.9,-5.5,-1.3,-1.3,-1.7,-1.6
"ompF",1.1,1.3,2.1,1.8,1.3,1.8,1.8,1.8
"phoQ",-1,1.1,-1.7,-1.5,1.2,1.7,1.3,1
"gsiA",-1.4,-1.6,-1.9,-1.3,1,1.1,1.2,-1.4
"ldtD",1.1,-1.2,-1.9,-2,-1.1,2.1,2.2,1.3
"pgaA",-3.1,-3.7,-13.3,-4.9,-1.3,1,-1.1,-1.3
"potB",-1.1,1.3,1.3,-1.5,1,1.4,1.6,1
"ybiY",-5.6,-4.6,-14.8,-6.7,-1.7,-1.7,-1.7,-2.3
"cmoM",-1.1,-1.2,-1.8,-2.2,-1,1.5,1.8,-1
"phoH",-1.3,-1.7,-4.5,-2.7,-1.3,-1.1,1.3,-1.2
"ycfZ",-3.3,-3.4,-3.9,-3.8,-1.5,-1.2,-1.1,-1.6
"tdk",1,1.5,-1.3,-1.2,1.4,1.9,1.2,1.2
"abgB",-4.5,-2.2,-9,-6,-1.9,-1.5,-2.8,-1.8
"sutR",-2.3,-1.2,-3.4,-2.3,1.1,1.1,-1.3,-1.1
"marR",-1.2,-1.1,-1.2,1.1,1.7,2,1.2,1.2
"rssA",1.3,1.1,-1.2,-1.2,1.6,1.3,1.3,1.4
"uspE",1.4,-1.3,-1.1,-1.6,1.3,1.4,1.5,1.5
"tehB",-1,-1.7,-2.2,-2.7,-1.1,1.5,1,1.1
"yneJ",-3.6,-4.6,-12.2,-6,-1.8,-1.1,-1.6,-1.6
"purU",1.8,1.5,1.3,1.1,1.5,2.1,1.8,1.3
"pgrR",-1.7,-1.5,-4.9,-3.8,-1.2,1.1,1,-1.3
"ydcH",-3.4,-4.2,-11.1,-6.1,-2.2,-1.3,-1.7,-1.9
"dgcF",-3.4,-3.6,-13.5,-5.5,-1.9,-1.3,-1.4,-1.7
"narJ",-3.6,-3.3,-16.2,-5.4,-1.3,1.1,-1.4,-1.7
"tyrR",-1.4,-1.2,-6.3,-4.6,-1.3,1.2,1.4,-1
"ydcI",1.3,1.3,-1,-2.2,1.2,1.1,2.3,1
"lsrG",-3.7,-2.7,-9.6,-6.5,-1.1,-1.5,-1.4,-2.1
"narX",-3,-4.5,-10.6,-5.1,-1.7,-1.4,-1.9,-2
"ompG",-3,-3,-7.3,-3.1,-1.2,-1.3,-1.3,-2
"cybB",1.7,1.6,-1.2,1.3,1.6,2.6,1.7,1.1
"lsrC",-4.8,-2.8,-15.6,-4.6,-1.1,-1.5,-2.4,-1.6
"chaC",-1.8,-1.4,-3.5,-2.1,1.4,1.1,-1.1,1.1
"ycjR",-4.1,-5.1,-9.8,-4,-1,-1.6,-2.3,-1.5
"ydcF",-1.7,-1.9,-4.4,-4.3,1.2,1.5,1.2,-1.1
"gstA",3,-5.8,2.2,2.3,1.9,2.2,2.1,1.9
"cedA",-2.1,-5.9,-6.2,-3,1,1,-1.1,-1.2
"rsxG",-2.6,-2.3,-10.5,-4.7,-1.4,1,-1,-1.5
"hxpB",1.3,1.1,-1.7,-1.5,1.1,1.5,1.7,1.2
"kdgR",1.1,1.1,-1.2,1.3,1.4,1.4,1.5,1.1
"yedE",1.3,1.2,-4.2,-4.8,1.2,1.5,1.6,1.1
