"","0","0 | 1","0 | 2","0 | 3","0 | 4","900","1800","2700","3600","5400","0 | 5","0 | 6","0 | 7","0 | 8","0 | 9"
"glnS",1.19168257457405,0.882091365197177,1.68880177484756,1.4073683753254,1.63807339571966,0.724471077277439,0.71301285868207,0.673150034638391,0.604997044609646,0.9138314502294,1.51151992831623,1.30405073525856,1.38127444814386,1.00208160507963,0.871154192142256
"pth",0.843815796130018,0.94409241915025,1.21503679190502,0.778624691061662,1.09733193757924,1.23456260689354,0.922742492653798,0.717474767303352,1.08975211221333,1.19664896323071,0.859756486243006,0.806641759222126,0.71946679000541,0.865136690584988,0.529609167341938
"prc",0.883927531063671,0.840313752233282,1.61664173761113,0.955282936382437,1.12505848468881,0.745872013345733,0.716977624007914,0.570381857934212,0.691116103264291,0.969961910341735,1.21756601866299,1.11728713807222,1.10726458448428,0.976031760776225,0.678302163723836
"endA",0.855595025682602,1.06658578083176,1.00556058039847,0.667574151647954,0.967947026893737,0.788400174056278,0.773246337455317,1.11883710103571,1.3918463918311,1.18427161185363,1.04030026652199,1.03454758151891,0.68968046091353,1.00625782349778,0.521594296764929
"basS",0.969289816935065,1.00975129759669,1.01818519976462,0.756283998641981,1.20163604952685,0.696405740334518,0.919550046151658,1.16958766405195,1.26663425372322,1.26225203211212,0.911933165519769,1.20497231499479,0.71648082518655,1.11573932232496,0.415522930796824
"pepD",0.728499556949005,1.05921833468388,1.45902034424018,1.52308873970326,1.35942824190674,0.662503508522604,0.905633983017823,0.622005826649234,0.807201074504765,1.07549439045738,1.06954708788524,1.3918463918311,1.2033030259995,1.14710702422617,0.811689580977279
"rimK",0.667111584838885,0.840896415253715,1.12896440480613,0.897510050667261,0.940826107513788,0.837987134667949,0.731028724200017,0.769503610080431,0.780245480173703,0.974004268543241,0.961927454664775,1.15909595190446,0.783497186949341,0.940826107513788,0.519789717587639
"sohB",1.02384690042844,0.972654947412286,1.02384690042844,0.972654947412286,1.02384690042844,1.02811382665607,0.976708528962227,1.02811382665607,0.976708528962227,1.02811382665607,1.02384690042844,0.972654947412286,1.02384690042844,0.972654947412286,1.02384690042844
"aspS",0.762072415169885,0.900001929793512,1.4896774631227,0.90877811644852,1.08975211221333,0.695923195915551,0.861546159712017,0.680185426202978,0.699792932797598,1.1328838852958,1.2631272618458,1.3764956015907,1.39571076412217,1.09809281378705,0.883315051481465
"pyrE",0.896266699569405,0.821310700752066,1.10419884716309,0.730016005327261,0.898132372883934,1.09050773266526,0.840896415253715,0.917639882311365,0.940826107513788,1.13681697323601,0.927873476471283,1.11573932232496,0.77110541270397,1.01889119661672,0.496202187342909
"fabZ",0.801069877589622,0.765248384911334,1.22518533190468,0.936921446872426,1.09885421757688,1.02313746973443,1.09050773266526,0.800514810656303,0.874178620410373,1.27898558127743,1.17935659226122,1.18920711500272,1.06215918649537,1.17690673721877,1.05701804056138
"paaH",0.859756486243006,0.828170661334546,0.859756486243006,0.828170661334546,0.859756486243006,1.2074805914865,1.16312004154785,1.2074805914865,1.16312004154785,1.2074805914865,0.859756486243006,0.828170661334546,0.859756486243006,0.828170661334546,0.859756486243006
"scpA",0.967276329613932,0.94343825089536,1.00625782349778,0.55171687002098,1.21503679190502,1.43993131851469,1.01185320102693,1.57898777340111,1.4349495346067,1.4073683753254,0.824162084953241,1.58666768638229,0.65610562729598,1.26663425372322,0.4920920110169
"speE",1.27015098253879,0.843815796130018,1.4742692172911,0.891928519420093,1.00208160507963,0.871154192142256,0.498270131413934,0.490389501994276,0.511568734867216,0.656560562712076,1.38031735339663,1.11883710103571,0.801625329399394,0.907519155317161,0.539240215847226
"cynS",1.10037860936614,0.844986384412514,1.04608493979253,0.646176415318746,1.03526492384138,1.66670641431844,1.01536610086943,1.58117823320789,1.3717332885906,1.5540145375681,0.55864356903611,1.03311438768413,0.660669202829133,0.989656656415207,0.599985691186608
"udp",0.810565119885309,1.42998498636169,1.22264027769207,0.971307495541633,1.26839139932587,0.764718138941384,1.33237482509202,1.04391192742172,1.15508578455358,1.78015146650499,0.944747040997206,1.86089931540603,1.41715739650822,1.47733806358256,1.29504299885442
"tesB",0.90187537838225,0.962594443101751,1.17039864147459,0.89316585235276,1.19581979677612,1.42109204318136,0.996540262827868,1.3660402567544,1.13997327269346,1.34816773173706,0.84615859660029,1.04608493979253,0.9246632781137,0.952637998043937,0.697371833175203
"ynbB",1.11728713807222,0.793333843191143,0.94278453591824,0.73764572854142,0.915099168127928,1.49071038679892,1.10037860936614,1.74714579183339,1.33145161323637,1.36037085240596,0.838568184440931,0.725979139951947,0.647072827241427,0.856188284546457,0.542614685940904
"accB",1.02101212570719,1.08975211221333,2.04769380085688,1.19830902133942,1.25614238114353,0.697371833175203,0.545631938527467,0.484644908467532,0.379454813243514,0.560194607097088,1.27279493527594,0.891310495896971,0.955945317593742,0.742261785314525,0.571965486601904
"pyrH",0.765248384911334,0.523405140987288,1.33145161323637,0.784584097896751,0.720464874418961,0.809442216547408,0.492433221447775,0.44288375955118,0.479632059662632,0.647521499427212,1.34630006927678,0.730016005327261,0.726482524785685,0.792784136610284,0.503128911748891
"tauB",0.990342871933025,1.14076371586842,1.08072540203935,0.592957249705474,1.11883710103571,1.54328017505893,1.06806540804785,1.58337173174254,1.31039340385836,1.38031735339663,0.806082831492968,0.807760777609608,0.662503508522604,0.84909624644684,0.552865326660134
"purH",0.969289816935065,0.835666958921853,1.42701450571788,0.867538687152068,1.10190511587661,0.959264119325264,0.622005826649234,0.71054602159068,0.657015813574686,0.946713631236714,1.15108949132776,0.764188260382583,0.837406487508427,0.843231110250112,0.601234624449089
"tesA",0.968618189226628,1.07997655983288,1.06289567435855,0.842062953608416,1.20664391972076,1.42405019559707,1.05701804056138,1.42010735854343,1.2243363924002,1.46713334416732,1.00556058039847,1.01677467329196,0.806641759222126,0.959264119325264,0.761016690419679
"cfa",0.92082569720504,1.51466631587698,0.915099168127928,1.38127444814386,1.30495494768896,1.01959768299819,1.4024992506424,1.19250887233063,1.39571076412217,2.02510961470099,1.14393097320381,1.57898777340111,1.45598954899909,1.4024992506424,1.55617035311084
"yhjY",1.06510820339342,1.21756601866299,1.06142320894979,0.81563749333901,1.24314966890394,1.35284823105027,1.04318859352986,1.71713087287551,1.26839139932587,1.43793653284696,0.91891288347905,0.990342871933025,0.734075318017052,0.90187537838225,0.576343173399432
"dkgB",0.853226098112067,1.12349990303165,1.13839402907488,0.820741608810498,1.03741993656561,0.917639882311365,0.761016690419679,0.94343825089536,1.27632876882895,1.54114221671682,1.08147476348362,1.12194348053048,0.830470024090894,1.12272142207361,0.66803703919505
"psiF",1.05775096361843,1.29594096543333,1.11187915751711,1.11806185096586,1.38895513576511,0.942131273904809,1.17527632841977,1.19003169630668,1.40639319991312,1.62337916195456,0.986232704493359,1.25092908011327,0.90814841772151,1.10803234786493,0.760489376620505
"cpdB",1.03598276356002,1.04391192742172,1.29235283063749,0.975355461527642,1.24833054890161,1.05701804056138,0.909408251800733,0.826450318154212,0.950000382874886,1.07103082319145,0.982139595263391,1.18181154693437,0.815072332402625,0.977385766410805,0.504525816922341
"plsX",0.964598184584138,0.864537231307865,1.17121018121881,0.686342215627455,1.08522937188181,0.959264119325264,0.90187537838225,0.874178620410373,0.906890328933143,1.33052904108069,1.07848043169445,1.01818519976462,1.02526723788859,1.09429370126074,0.729510172120088
"pgsA",1.02384690042844,0.896266699569405,1.06732533803996,0.667574151647954,1.17039864147459,0.929160674250913,0.86035263061144,0.940826107513788,0.995849753094458,1.25527199128264,0.780786492607391,1.05190177920387,0.829319545814442,1.03885910329766,0.488692883205403
"fadA",0.869947352708651,0.826450318154212,0.929804942613162,0.630251695791493,1.04391192742172,1.28520633746937,0.842646829503152,1.06658578083176,1.1328838852958,1.09809281378705,0.806082831492968,1.18920711500272,0.683020128377198,0.965936328924846,0.468460723436213
"yafV",0.840313752233282,0.793883930931652,0.840313752233282,0.793883930931652,0.840313752233282,1.2596299799474,1.19003169630668,1.2596299799474,1.19003169630668,1.2596299799474,0.840313752233282,0.793883930931652,0.840313752233282,0.793883930931652,0.840313752233282
"glnK",1.00695555005672,0.997231251352069,0.994470168673214,1.10649735309227,1.03311438768413,1.15749021699012,0.858565436437754,0.759962428200758,0.815072332402625,0.88148015790717,1.22348804113187,1.27809936320305,0.607518395952508,1.00905163384468,0.512633618944297
"ybiY",0.813379198132126,0.877213548732822,1.05921833468388,0.574747424017338,0.909408251800733,1.2033030259995,0.90250072746243,1.3491025343397,1.35191083302813,1.53368265967309,0.857376036634172,1.10037860936614,0.577542892276792,1.14313833541404,0.49072953192674
"ghrA",0.70319659995656,0.787307976569203,1.1801743433362,1.17039864147459,1.01889119661672,0.764188260382583,0.956608158091874,0.628942485918009,0.670356295790168,0.814507563070215,1.05190177920387,1.07326028639345,0.813379198132126,0.863339558574412,0.590496330714765
"ycjM",0.866937563514687,0.795536483754919,0.994470168673214,0.655651007107824,1.0076537604105,1.44493039792353,1.1376052278725,1.3491025343397,1.12272142207361,1.54863805570644,0.659753955386447,0.797745239809033,0.635075491269395,0.783497186949341,0.474342157570227
"curA",0.953298545288159,1.3491025343397,1.1801743433362,0.835087919428369,1.39861608273846,1.17690673721877,1.3995858655952,1.45397251732031,1.42602571736414,2.04627493946886,0.896888159662015,1.35191083302813,1.17853940781168,1.2860974834306,1.17364817828135
"yeaE",1.04174342900822,0.995849753094458,1.05628562535186,0.617709318563465,1.03813927054306,1.52837652076517,1.03383073624796,1.44593229454575,1.21167266043024,1.23029134475114,0.917639882311365,0.875998315067126,0.632439771176968,0.947370070599268,0.625898229326997
"yohF",1.08072540203935,1.30224418956903,1.15348560506002,0.715488260011456,1.19250887233063,1.58776786186331,1.24314966890394,1.69349062472505,1.4230634612346,1.66670641431844,0.775930854274856,1.22010051027222,0.865136690584988,1.07922823650443,0.747424624317469
"gstB",0.875998315067126,1.16634936978847,0.984866442895551,0.996540262827868,1.08748839085488,1.2158792831831,1.25440220452099,1.09657158858789,1.01185320102693,1.31950791077289,0.948684315140454,1.05190177920387,0.845572287377517,0.957935218222696,0.743806881217253
"mltG",1.01325690015909,0.858565436437754,0.959264119325264,0.586824089140676,1.14710702422617,1.45598954899909,0.906890328933143,1.50420375138869,1.17283494923188,1.45800937881658,0.928516852306729,0.866336856400087,0.671751712860648,0.810565119885309,0.544121220835402
"ycjS",0.983502074026248,0.740206649000025,0.9138314502294,0.601234624449089,1.00486382042379,1.52203338083936,0.92082569720504,1.48658298443101,1.15428541751684,1.44994683287885,0.651573574681647,0.78567251666758,0.643494623650635,0.852634891767957,0.505225723243382
"nhoA",0.872967591133763,0.906890328933143,1.13997327269346,0.859160754947185,1.08748839085488,1.48041329800005,0.998614666101029,1.13602926478669,0.967947026893737,1.51361679296958,0.844986384412514,0.925946022527324,0.7791645796605,0.900625979847929,0.595841287287023
"dcyD",0.768970415635134,0.955945317593742,1.30676525389317,0.780786492607391,1.15909595190446,0.963261894020148,0.772175133091785,1.22518533190468,0.757858283255199,1.17853940781168,1.03957943517528,0.816768991110023,1.03454758151891,0.820172911196726,0.70319659995656
"preA",0.759435844907265,0.907519155317161,0.759435844907265,0.907519155317161,0.759435844907265,1.10190511587661,1.31676692205924,1.10190511587661,1.31676692205924,1.10190511587661,0.759435844907265,0.907519155317161,0.759435844907265,0.907519155317161,0.759435844907265
"rlmC",0.928516852306729,0.827596816078205,1.53687518128801,0.815072332402625,1.13997327269346,0.955945317593742,1,0.705148980242195,1.19085684936497,1.54863805570644,1.00695555005672,0.892546971472977,0.820741608810498,0.738157202841417,0.675018992561373
"nudJ",0.896888159662015,1.05555371763797,1.30495494768896,1.00486382042379,1.33145161323637,1.16634936978847,0.94278453591824,1.14313833541404,1.2074805914865,1.17609125029096,1.06584673606794,0.931094819830229,0.782411781736511,0.825305408512657,0.567621051073032
"ycjG",0.878430468238362,0.967947026893737,1.20497231499479,1.37936092182706,1.49796093442418,1.19168257457405,1.11110872865509,0.712025097798536,1.02384690042844,1.29504299885442,0.915733686418126,1.06510820339342,0.801069877589622,0.838568184440931,0.634635443009902
"ydeN",0.971980987981352,1.15268634679886,1.04174342900822,0.811689580977279,1.0882424416708,0.946713631236714,0.70417211345604,0.653835674268379,1.17609125029096,1.17527632841977,0.927873476471283,1.27456062731926,0.678302163723836,1.00975129759669,0.461371246326899
"yeeZ",0.949342120950519,1.17853940781168,1.50107909751437,1.72428709003519,1.51047258556283,0.803293996757034,1.20246924889818,0.782411781736511,0.927873476471283,1.42010735854343,1.34071259158034,1.64718203453515,1.23541863712693,1.16634936978847,1.02526723788859
"atoD",0.981459063853479,0.896888159662015,0.9356234978314,0.615145672375572,1.16877724856125,1.41814003567946,0.917004043204671,1.19003169630668,1.29235283063749,1.59881166070494,0.765248384911334,1.06584673606794,0.657927262514504,0.982139595263391,0.439824537961218
"ybjS",0.910669833591978,0.871758239537062,1.35848628454894,0.848507901705896,1.16392653440214,0.888226795842405,0.91891288347905,0.854409740889733,0.868742185150623,1.19913991379111,1.06510820339342,1.20580782769076,0.860949188338904,0.868140227601043,0.6602114205075
"ycgM",0.835666958921853,0.886381699194867,1.05701804056138,0.877821797609519,1.04102159768411,1.28164792416019,1.0245568230328,1.029540083434,1.10649735309227,1.43694017654406,1.05701804056138,1.22858698044565,0.907519155317161,0.955945317593742,0.628942485918009
"abgA",0.965267024871757,0.946057646725596,1.0217200827143,0.607097442197523,1.12740041214542,1.47324768581648,0.955945317593742,1.31403162714937,1.26050339158299,1.48761376243451,0.888226795842405,1.17446197121365,0.665725806618185,0.967947026893737,0.525586454543853
"glsB",0.823591017267573,0.880869374126979,1.28431580898943,0.889458993537898,1.07177346253629,0.984866442895551,0.859160754947185,0.879649075922436,0.867538687152068,1.23799029083745,0.998614666101029,1.08147476348362,0.820741608810498,0.939522749214012,0.680657058249737
"wbbJ",1.19997138237322,0.961260928388761,1.19997138237322,0.961260928388761,1.19997138237322,1.04030026652199,0.833353207159218,1.04030026652199,0.833353207159218,1.04030026652199,1.19997138237322,0.961260928388761,1.19997138237322,0.961260928388761,1.19997138237322
"atoB",0.739693754624419,0.846745312362527,1.53368265967309,0.55516941681432,0.903126510151822,1.56482356347302,1,1.36698745194181,1.23456260689354,1.61552155521922,0.664342907048256,0.959929261038908,0.658383461029622,0.989656656415207,0.527776858818983
"yajQ",0.622005826649234,0.840896415253715,1.5977038328983,1.09885421757688,0.995159721820083,0.865736565519658,1.26575659397028,0.788400174056278,0.859160754947185,1.18181154693437,1.12583858613676,0.906261938267334,0.84147948228538,0.835087919428369,0.850863729506541
