"","0","300","300 | 1","300 | 2","3300","3300 | 1","3300 | 2","2100","0 | 1","0 | 2","0 | 3","300 | 3","300 | 4","300 | 5","3300 | 3","3300 | 4","3300 | 5","2100 | 1"
"rapA",11.40558163,11.57414421,11.46372061,11.27526354,10.40634702,10.39668421,10.60744058,9.965569366,11.3304004,11.49860754,11.51830057,11.36854589,11.1809384,11.23722599,10.55927221,10.75706811,10.58056953,10.18287883
"rpsJ",13.78597132,13.92770334,13.87517596,13.75876913,13.85921728,13.77616366,13.69882935,13.44820911,13.74690075,13.79024692,13.82765317,13.88045376,13.80240726,13.78202129,13.86603395,13.80284452,13.67020004,13.48611039
"rnlB",8.213824754,7.758401906,8.557300117,8.182791953,7.481080712,8.351856763,8.096516623,7.889914987,7.933092033,7.927072634,8.256724207,8.041041841,8.710451935,8.433939407,7.784935734,7.961038454,8.455437442,7.690324272
"garR",8.651097305,8.462314086,8.534749101,8.71503407,10.24213529,9.692662255,10.14354669,9.391269678,8.880551497,8.724973551,8.792075938,7.952049669,8.420513713,8.816002782,9.564998391,9.760613026,9.738231409,8.457590774
"mutH",8.28885603,7.835632238,8.506880791,8.394815813,7.930268966,8.340201173,8.237671641,8.576283679,8.20237367,8.284100295,8.317459199,8.18948532,8.318036268,8.577021764,7.894041358,7.989636619,8.27706074,8.374593183
"artM",9.325658865,9.319947428,9.428413015,8.526848794,9.28481347,9.2116658,9.275005464,8.724805652,9.704401857,9.682289473,9.434367502,9.419947225,9.284628766,8.924165626,9.387407542,9.615175472,9.559946728,8.541845785
"crp",12.51509986,12.44046664,12.63985712,12.59377117,12.81488798,13.02243026,12.74868685,12.71886416,12.51576119,12.48019806,12.40069752,12.53871576,12.65798403,12.34238631,12.85672057,12.82562944,12.93513855,12.50022212
"lnt",8.551456959,8.008892615,8.10925335,8.223326734,7.664430121,7.911471058,8.383025831,7.889043179,8.342625547,8.457703733,8.549270161,7.95310406,8.251288202,8.533355005,7.858197351,8.223326734,8.217095954,7.599347461
"ybhH",5.406006234,6.254726055,5.770930789,5.900466879,5.687070626,5.823634557,5.701335715,6.164972465,5.965415322,6.108936347,5.43254478,5.317621014,5.49147164,5.74231303,5.775223877,5.992063839,5.804926579,6.057458748
"exbB",10.39125971,9.552147216,9.859231299,10.5685322,9.448976343,9.565630917,10.03404984,8.614496939,10.254482,11.24981791,9.934795176,9.161483707,9.659160795,10.31532547,9.232009834,10.44222258,9.973873279,9.021047345
"rplX",13.5502187,13.45029561,13.53307733,13.509203,13.46486707,13.50614736,13.54036034,13.43807973,13.66101537,13.67347732,13.60224683,13.4690474,13.56005035,13.52944686,13.45496712,13.6483606,13.46067558,13.33625458
"yafE",6.61685227,6.075101779,6.895497075,6.552989768,5.812345586,5.959996971,6.365843195,6.143334297,6.275561293,6.329635521,6.628959502,6.555066886,6.879850107,6.66150698,5.95235815,5.878903137,5.876995306,5.716605433
"yijO",7.102990443,6.495773681,6.48166832,6.760463435,7.311690491,6.768618111,7.035043423,6.878445158,7.006240671,7.006749552,6.995687099,6.556806117,6.373123813,7.07079332,7.09773357,6.937843856,6.895914418,6.433034934
"atpB",13.05035735,13.12308433,13.22508629,12.92253375,13.31983271,13.32807943,13.25258546,13.03453052,12.98545612,12.96402539,13.14420667,13.21450913,13.16963206,13.01572996,13.28810787,13.15690507,13.1799099,12.93795822
"yehB",4.382097656,4.345465664,4.227797806,4.583788029,4.023753657,4.094044334,4.599886556,4.755814906,4.645177165,4.79557708,4.434684435,4.547700197,4.653354807,4.469378491,4.219667704,4.131539674,4.358253198,4.469816572
"panZ",9.958707216,9.457879747,9.790369314,9.706900832,8.777758659,9.377479613,9.475939998,9.164544654,9.486356108,9.732779146,9.725579422,9.592528861,9.765068041,9.682275122,9.387521789,9.41353334,9.625848784,8.983656713
"prpB",5.585131981,6.165639041,5.691881485,5.787356584,5.978439141,5.486967179,5.628703995,5.764561698,5.637249281,5.286945214,5.521023166,5.992573038,5.67773871,5.718370222,5.769953681,5.734900546,5.742362996,5.816986176
"yeiQ",7.877758559,8.984387653,8.913830614,8.015022164,8.24812163,8.161009531,8.363464977,9.179759825,7.909756522,8.107771403,7.888024851,9.144657823,9.142134827,8.031340331,8.251634288,8.221224588,8.25594199,8.223042517
"cpxA",9.437698517,9.328169115,9.311453781,9.331693252,9.075846351,9.268338041,9.420435334,8.981502516,9.505990829,9.450068432,9.450708512,8.838767217,9.13752457,9.40431904,9.510412157,9.554155172,9.676980744,9.045325012
"ygdR",8.660907696,8.15524642,8.4751149,8.715887379,8.499153756,8.819214002,8.736322223,9.131173691,8.368138456,8.402483095,8.575236021,8.960229723,9.234544802,8.869988972,8.990970071,8.784177432,9.253181729,11.03223852
"ynfN",4.07467043,4.149891644,4.08840999,4.196915555,3.837386438,4.048731907,3.963350981,3.91348016,4.375583134,4.172416678,3.645049752,4.128221867,3.83945238,4.121043739,3.612927165,4.09334561,4.054404666,4.58811844
"chaC",7.212863776,7.128934509,7.148812281,7.18558978,6.791482702,7.069214157,7.085970829,7.321228076,6.776118913,6.978294122,7.166596455,7.316538804,7.312622173,7.159241416,7.006533816,6.969919609,7.129460303,7.012148195
"nikE",5.970683068,6.274408972,6.246606417,6.444107665,6.489886966,6.339983798,6.415748054,5.901433504,6.546808389,5.972299431,6.377952549,5.948659117,6.362119554,6.345943892,6.130389745,6.522295023,6.415593025,5.774090774
"cydC",8.657172912,8.615830424,8.518885461,8.224353922,8.667747145,8.553155908,8.835291911,8.457468932,8.306203626,8.829497127,8.71489198,8.171621161,8.166441122,8.468798875,8.52276059,8.633256399,8.642762601,7.455090958
"jayE",6.722218912,7.224485248,6.783841962,7.059593563,6.884512224,6.710672814,7.00961344,7.104846047,7.231614404,7.030996284,6.784447099,7.227690822,6.572596552,6.873044025,6.929514161,6.878484916,6.678931936,6.683313268
"glnD",9.284386935,8.505348025,8.827101693,9.0714872,8.832669366,8.587148829,9.087296113,8.397260034,9.166738921,9.186285401,9.19683654,8.233211504,8.501321719,9.195412249,8.832669366,9.525869466,9.366684024,8.216337026
"maeB",7.147648544,7.055808617,7.489179682,6.927671546,9.798602479,9.042827616,9.384821983,8.523422054,6.950423372,7.695143297,7.38587959,7.291962847,7.828165466,7.142281212,9.620922721,9.864665725,9.43227545,7.74869929
"rplS",13.10085495,13.4076254,13.52283266,12.89705278,13.05114872,13.09673867,12.60229268,12.70503143,12.90775745,12.86208275,12.98195081,13.31299702,13.29516152,13.11338765,12.99010896,12.67004741,12.79312326,12.69503432
"recE",6.08948416,5.597755686,5.825589167,5.877588505,5.658884997,5.812295821,6.125047033,6.134379104,6.108706257,6.158593665,5.740625543,5.748243884,5.955977949,5.676337144,5.602889602,5.881178687,5.822675832,5.679728994
"cho",7.041416078,6.793072461,6.879312114,7.067377364,6.926402002,6.93795691,7.392434234,6.780363938,7.104283576,7.14902254,7.144915298,6.641838619,6.937607742,7.278505411,6.386108715,6.913096253,7.389312465,6.368944938
"ykfG",4.94509402,5.07638515,5.055302053,4.98608866,4.856557698,4.89785302,5.209512044,4.757136148,5.172247968,4.760725297,5.384402607,4.970219985,4.57495804,5.030586014,5.292858812,4.970219985,5.077776779,4.438530243
"ydiP",6.35882969,5.651064027,5.951874091,6.327946867,6.287242373,6.543808891,6.81959084,6.993123059,6.154892784,6.105866184,6.206920766,6.519627333,6.160467337,6.35882969,6.365843195,6.469166273,6.713213589,6.232502339
"pncB",10.38619075,9.703408821,9.91648863,10.0068722,9.74852271,9.850044908,10.27093797,9.561445235,10.13871958,10.20921525,10.47866808,9.509598948,9.642446416,10.36875066,9.800808717,10.13510364,9.911624508,9.541648172
"yfdI",10.77407701,10.78131434,10.56687236,10.52459414,11.51714746,11.50819624,11.29599605,11.6252214,10.81782886,10.67949229,10.86802867,10.93806744,11.01276472,10.47862279,11.00729118,10.65964137,10.85927608,11.21249031
"treF",7.017203893,6.576847552,6.536649493,6.650664236,6.809127726,6.562623106,6.941814999,7.001532695,6.845551665,6.79215229,6.913199323,6.793908849,6.643731506,6.757646577,6.912599603,6.810559456,6.889854577,7.078079579
"hokC",6.15720432,6.231840295,6.622945352,6.481714079,6.288625679,6.276111227,5.942279411,6.376290167,5.686268923,6.075011157,5.823713736,6.48740727,6.832050002,6.257969704,6.22727416,6.173300952,6.283714144,6.144593733
"cyoC",12.70309201,12.74466091,12.63235543,12.36362425,12.91786049,12.692339,12.7765568,12.73945812,12.70934392,12.7094233,12.73261198,12.60730645,12.58497605,12.51336471,12.8095262,12.70943843,12.65057805,12.3416827
"ycaR",12.01092594,11.81470733,11.97639472,11.9683361,11.63658932,11.95593413,11.88480799,11.67026223,12.05104808,11.85463604,11.91446151,11.78455667,11.95698479,11.86550698,11.65384657,11.65948525,11.9483089,11.86172199
"hyfF",6.527445575,6.08764925,6.118982809,6.449541508,6.248094595,6.235481236,6.151338549,6.334395283,6.490761832,6.405148096,6.042912105,6.316561732,5.907212932,6.418435338,6.379635414,6.275744288,6.397226226,6.425279572
"secY",13.71576401,13.88630369,13.78385201,13.65047083,13.87885373,13.74305384,13.64023118,13.58647814,13.71808644,13.77245537,13.87126809,13.85890528,13.7156778,13.71859986,13.83750146,13.76008567,13.60323664,13.47388021
"yegJ",5.782774125,5.800321568,6.00491089,6.432008313,5.785402452,6.081396212,6.250414069,5.981657556,5.875708831,5.577970994,5.732956717,5.550326327,5.693850358,6.016606514,5.5929205,5.50617284,5.736064595,5.28224192
"ycjM",5.151339371,6.087760273,5.610761909,5.599936835,5.880474356,5.646337835,6.048617347,7.019684985,5.557260792,5.721527745,5.798403954,6.063162284,5.864034524,5.599587041,6.043203861,5.649066309,5.446982735,6.731911631
"ycjS",7.097144144,7.135438627,7.022665393,7.239721943,7.024146,7.111730114,7.841301695,7.431408223,7.438945973,7.236029547,7.120517111,6.790800983,6.876728402,7.266166348,7.191061612,7.533094657,7.496935508,7.13811972
"ssb",10.98936164,10.95893064,10.99225135,10.98784973,10.59263902,10.73813432,10.47834734,10.14981279,10.70107887,10.75263658,10.86273037,10.93395708,10.96506703,10.86759234,10.29434827,10.33809612,10.65018002,9.848796264
"gluQ",8.426843094,8.905516447,9.088370485,8.444893863,8.285179044,8.125198047,8.484307213,8.797076183,8.043993733,8.468738793,8.480558917,9.223419433,8.973108964,8.405653739,8.250933014,8.16185479,8.385322042,7.68123166
"hcaF",5.698631778,5.931405204,5.846963381,5.767751494,6.341950434,5.869310847,5.772875986,5.930612659,6.073070223,6.011328703,6.044423086,6.237932768,5.6099981,5.908338614,6.374121946,6.564749894,6.077900596,6.179085562
"ppdD",5.399465376,5.751372799,5.606991846,5.884267781,5.75479065,5.733812222,5.803011163,5.640013944,5.834464153,5.573392576,5.772100029,5.503032329,5.208862411,5.790146345,5.446343232,5.617802147,5.492217752,5.972006975
"yecA",10.18959421,9.941446777,10.15934153,10.13271332,10.15971189,10.51484073,10.86175442,10.48703601,10.22034357,10.086158,10.24237006,10.15655078,10.29920915,10.18145523,10.10669395,10.16885497,10.49249208,10.66970953
"aspC",10.39871467,10.55158766,10.51025387,10.12107177,11.42464116,11.25284965,11.2192224,10.86847112,10.3184241,10.51159903,10.39590054,10.40712188,10.53801083,10.21562321,11.79360059,11.65966401,11.618962,10.80121833
"mhpB",5.982870397,6.172037311,6.011871617,5.956905116,5.938363723,5.751119914,5.933752555,6.09310829,6.187246426,5.987682874,6.027786272,5.876164177,5.748262432,6.050766068,6.270451318,6.098723733,6.077438116,5.434782244
"dld",9.082313028,8.882620225,8.87257631,8.672686203,10.44090786,10.15001325,10.22192971,9.545377792,8.363670705,8.867922687,9.377346634,9.119374299,8.810788096,8.847445754,10.86949227,10.49962405,10.16464643,9.366017942
"fliP",5.176434573,5.74897941,5.680850635,5.359887013,6.091866218,5.828290246,5.894216827,6.990561876,5.312524239,5.405880395,5.31905418,6.246216208,5.791872451,5.234602678,5.18052613,4.942829853,5.03191707,5.006242897
"nudF",10.65734866,10.27749286,10.33675376,10.63529859,10.00622291,10.39859423,10.64147391,10.56532688,10.65688101,10.63668424,10.73445708,10.35219291,10.35488079,10.65210791,10.14783982,10.42459121,10.51197227,10.15992132
"yfcH",10.15765297,9.823634906,10.27388579,9.961888077,10.05489739,10.09432686,9.956578062,9.836400242,10.02540007,10.08796372,10.26742035,9.883576061,10.04040917,10.11480032,9.941781636,10.00073158,9.918700934,9.78728736
"flgG",7.127050152,7.620237152,7.253626049,6.648900048,8.336912413,7.738087187,8.025282009,8.650399631,7.648543269,7.231561643,7.038523062,7.510970909,7.157458142,6.992121862,6.08417261,6.182367335,6.050415213,6.982360861
"ydjA",10.39520581,10.26336417,10.28380994,10.524365,10.6980814,10.76825246,10.95969471,10.37200775,10.66190093,10.66757889,10.61850897,10.40144861,10.28545858,10.59895039,10.59545235,10.65063616,10.76050168,10.07021106
"rhtA",8.001180793,7.691283572,7.622532943,7.523923587,7.133201648,7.346296568,7.612566292,7.458352744,7.917617284,7.931660158,8.159948403,7.532489101,7.438547002,7.623332741,7.594385968,7.387454752,7.536121423,6.995649174
"idi",7.452316851,6.964425623,7.526467863,7.278642121,6.698655628,6.844629258,7.195569983,6.449835608,6.954508294,6.974403578,7.333343767,6.945330254,7.16453973,7.307096212,6.937607742,6.816260385,7.13184708,6.619763531
"yqfA",6.89766814,7.633884063,7.463375734,6.85047614,7.248698801,6.941960199,6.878922566,7.675863992,6.750991032,6.85805386,6.915387697,7.843320989,7.329277797,7.018117023,7.862520034,7.341860855,7.12379711,7.499953789
"sraG",5.197320538,5.301043685,5.785157681,5.552415484,5.311090875,5.42978242,5.533273792,6.004543349,5.243002864,5.1447176,5.346555022,5.42672148,5.883747487,5.522845169,5.95026559,5.266390259,5.333113523,5.561152108
"ymfT",4.968349933,4.902515573,4.657725575,4.852937367,5.394150045,5.890286269,5.917612086,5.030841659,5.093230264,4.823391819,5.010281644,4.874628921,4.874304782,5.1773044,5.158133486,5.08615054,5.232140273,4.97979813
"purB",11.78041601,11.32690115,11.53793316,11.46244384,11.2722721,11.51986444,11.66175693,11.89403684,11.66128351,11.64340036,11.56896927,11.10066221,11.21562339,11.50967832,11.49199736,11.92065722,11.7568535,11.71229376
"symE",5.869506786,4.834236013,5.207006962,5.624898656,4.695790211,4.776279589,4.85099547,3.764505299,4.870415025,5.432749039,5.443810282,4.973928256,5.763822507,5.868887947,4.725678664,4.870082097,4.874514181,3.850106576
"osmY",8.060412357,7.506610838,7.980093492,8.091435072,9.032448665,8.799440034,8.986263372,7.70140997,7.775695397,8.01417013,8.119368487,8.248116459,8.359379314,8.331930254,9.785593759,9.049374872,9.143459492,11.15974208
"yjhV",5.877865513,5.690196518,5.939609729,5.997164439,5.902346149,5.855299465,5.222834219,6.009658217,5.835544968,5.904071585,5.449686496,5.723534957,5.855107503,6.197437144,5.727482085,5.574773073,5.820198525,6.232391414
"yfcE",10.43705108,9.87080186,10.19205732,10.44216498,9.706720422,9.932004288,10.24140108,9.837163611,10.2168245,10.29170447,10.43666599,9.808857857,10.00082084,10.50122773,9.535600247,9.571233465,9.734464638,9.670471141
"ybjC",11.18090456,11.15979316,10.88854662,11.30633018,10.61088639,11.04424518,11.19997934,10.97342204,11.21859582,11.22307533,11.46277157,11.239618,11.17275678,11.26509996,10.65907966,10.80984764,10.77134409,10.56404226
"focB",5.677372473,5.078824085,5.327053554,5.496594428,5.193680609,5.209309635,5.071245939,4.975219744,5.427127973,5.527221485,5.455761595,4.890255929,5.403382687,5.343717713,4.978812391,5.20160973,5.332069964,5.274418467
"yfdE",5.508942853,5.382238326,5.054607371,5.32315052,4.941136208,4.91098342,5.021206799,4.865082856,5.296608354,4.918467691,5.605406491,4.635138725,5.081616761,5.601005256,5.163099497,5.206495267,5.081097737,5.432958234
"bidA",7.269498996,6.803876346,7.526710006,7.568747871,7.13811972,7.234868731,7.445926545,7.392604177,6.772277881,7.219288526,7.34892663,6.861764339,7.690957566,7.508007202,7.017305103,7.0946534,7.257650963,7.089652104
"ybhK",9.453624335,8.407213124,9.059270313,9.442452474,9.048593326,9.478247283,9.959720605,9.290717016,9.4099492,9.334084876,9.545868996,8.87796322,9.231876582,9.52864471,9.00380775,9.468219431,9.499104143,8.911397907
"mutL",6.757747259,8.061562264,7.627075911,6.253674993,7.570840322,6.953664751,5.542989656,5.836833118,6.446491553,7.052312229,7.385450622,8.198070872,7.390536142,6.181355891,7.837392549,6.818016256,6.148414849,4.609603473
"fic",6.909013851,6.5065074,6.531165144,6.872943991,6.823101246,6.973063479,7.407424722,6.654069715,6.700009585,6.83378721,7.002908249,6.33161084,6.518062093,7.002417176,7.086676648,6.844583847,7.058582702,7.364789261
"yhfG",5.786969107,5.552778838,5.599510816,5.712584404,5.860797506,5.830142196,6.376570137,5.12232717,5.765996292,5.978141667,5.772349527,4.900094602,5.831550324,5.741335928,6.007703273,5.98124716,5.959795382,5.744563767
"ygeO",4.556001668,4.377057625,4.754983812,4.91359278,4.55113491,4.639006557,4.898524737,4.908959918,4.556001668,4.687615639,5.028182658,4.464861601,5.547848616,4.955331952,4.292214,4.479578464,4.189726472,4.262341857
"hisS",11.97212548,11.67430463,11.79243003,11.79590387,11.52221338,11.86567921,11.94483052,11.72198529,11.80331003,11.80540776,11.85466368,11.54396077,11.66357692,11.76497115,11.67471905,11.80709343,11.79915329,11.59370584
"yihN",6.465175389,7.3325483,8.43548162,6.879027574,7.124398627,6.833093538,7.2324717,8.198668673,6.340832634,6.542689445,6.65168431,8.158576337,8.579079461,7.047175498,7.239873468,6.963037255,6.858873922,7.29620439
"dgcE",6.020290694,5.871696751,5.677296841,6.129850885,6.613025218,6.80845493,6.765422113,6.854188371,5.8039078,5.883300839,6.217613619,5.969254694,6.197235838,5.864598902,6.2949003,6.465449209,6.370722713,6.028124549
"der",11.47374753,11.47606492,11.52920394,11.27098298,10.96880315,11.16949079,11.28224209,11.10799711,11.58171356,11.66095467,11.61681903,11.46478996,11.43583263,11.38325409,11.24132,11.30459441,11.23469622,11.28339331
"bipA",12.57188488,12.37391945,12.29739737,12.1595713,11.84474782,11.85626303,11.98839176,11.30792086,12.65889023,12.54640022,12.52855526,12.27043158,12.17066267,12.24291534,11.80421388,11.9094293,12.03634009,11.41828951
"murC",9.799856617,10.3101697,9.906924911,9.55272211,9.355899524,9.33196081,9.095035981,9.083032959,9.573592776,9.777377931,9.821513344,9.912263657,9.619353348,9.589149571,9.504982556,9.579180818,9.57674495,9.050404673
"entC",7.00807958,7.548617919,7.522029024,7.051449564,8.129055932,7.543035989,6.786075689,7.34155233,7.140694853,7.859570146,7.405124795,7.528701621,7.57887638,7.227075399,8.946158816,8.511552465,7.335061116,9.091272741
"sdaA",11.0757632,10.98289804,11.17985009,10.68208224,11.46988153,11.19597385,11.26736135,11.48781658,11.1581225,11.07349011,10.98640408,11.05872396,11.08346321,10.86687617,11.7683776,11.9984534,11.94306016,11.58275572
"hemE",10.4944424,10.48434643,10.37537162,9.995413195,10.41840799,10.30806693,10.35254896,10.15035186,10.37567196,10.49306809,10.60577627,10.06549621,10.05428674,10.30632627,10.63439352,10.40968274,10.22729926,10.15607291
"nhaA",9.146546266,9.383762209,9.316326306,8.826319406,8.832271659,8.487842236,8.740206918,8.143696269,8.732907771,8.972584451,9.074235009,9.368443736,9.186079783,8.957274927,8.99526339,8.695531906,8.876907608,8.41773128
"yidB",9.218294801,8.772526898,9.255699395,9.290835399,8.508142334,8.664395888,8.683762532,7.905361594,8.846615556,8.873010925,9.053297916,8.672123283,9.125369939,9.181671502,8.339978442,8.303976273,8.776696294,7.881343858
"rcsB",11.57205927,11.26863709,11.31581402,11.44117388,11.53613733,11.61982761,11.45070797,11.49779135,11.3850291,11.43420507,11.5943385,11.50921809,11.44030933,11.47157157,11.60859447,11.5601654,11.71289932,11.7983017
"murD",8.875092228,8.867704777,9.342861116,8.011496047,7.993737748,8.654336934,8.002028212,8.497803666,8.334867245,8.905703218,9.074108544,9.234115207,9.369943295,8.737584961,9.022170841,8.907096217,8.749583242,8.201507467
"tcyN",7.785173697,7.855182134,7.683572759,7.529856819,7.786431072,7.376749637,7.470505742,7.344089186,7.842169676,7.996530066,7.905936236,7.783468371,7.664129616,7.632815829,7.793875859,7.613199034,7.61516595,6.831148937
"rimL",6.805650203,6.15544055,6.871764859,6.416591772,6.302116064,6.757831874,7.276890904,6.672594685,6.491856909,6.301834725,6.641057853,6.469270122,6.973157728,6.822963676,6.521527401,6.589417318,7.233747069,6.576630018
"sdhC",8.507548633,10.32704334,10.53509563,8.476053181,11.50634843,11.12686462,11.42960198,11.68198579,8.927453886,9.462447382,8.587744099,10.60878069,10.68245557,9.088712092,11.32430733,11.15278796,10.90164108,10.43915868
"ypfG",5.745412943,6.416117432,6.243232686,6.223512475,6.188077616,6.277196855,6.164620108,6.138307612,6.036548196,6.005921431,6.258588274,6.593899697,6.707729827,6.530680675,7.391859024,7.21781379,7.447764091,9.140100811
"lptG",9.788232861,9.369262229,9.686061068,9.407170884,9.030107326,9.211765939,9.570458429,8.74206995,9.747808566,9.677927896,9.704847277,9.368331029,9.495429084,9.622435074,9.180511117,9.38148079,9.291799513,8.502308088
"phoA",7.844298585,7.001827414,6.992899467,7.851751765,8.008490012,7.886001299,8.696379213,8.47194921,7.705225245,7.651332458,7.9803119,7.065247764,7.344768435,7.879728689,7.758850547,7.832590973,8.153223941,8.153973494
"ispA",11.4723942,10.66688886,11.07991002,11.55350884,10.58383927,11.15282195,11.84021229,11.71221278,11.90780082,11.9257296,11.39773624,10.36589357,10.9630386,11.49626084,10.64317143,11.5128012,11.6386992,11.24752579
"ydfW",6.382169101,6.368098466,6.607174031,6.624213304,5.903072614,6.099687023,5.974502873,6.248825821,6.523806161,6.09047856,6.667984533,6.702419739,7.044567302,6.686929162,6.074686814,6.383890452,6.017088776,6.25850028
"ynjH",4.985648172,4.527972358,4.951762791,4.998092137,4.936317542,5.136474712,5.409483563,5.307653959,4.826679564,4.852494297,4.820292784,4.407665705,5.418628951,5.052749804,4.796342621,4.855282578,4.98200409,5.56758435
"thiK",9.089181566,8.892625814,8.966265125,8.97628391,8.831525656,8.976901237,9.101214485,8.970189062,9.161890347,9.090714585,9.359930463,8.941783201,8.886586114,9.08306889,8.982262171,8.993159996,8.860344116,8.619237688
"mmuP",5.362239234,5.990195218,5.407252378,5.187229748,5.573533285,5.318086475,5.141081478,5.762808432,5.891204509,5.424529512,5.100889312,5.698862536,5.12111953,5.700069379,5.897405275,5.210181718,5.200736924,5.329143753
"ppdA",6.836041161,6.438015502,6.686844394,6.894266172,6.017530364,6.662564817,6.549769,6.524006708,7.184142008,7.076653335,6.634347804,6.569445426,6.450698957,6.740102095,6.625644645,6.574267193,6.869436837,6.451300314
"fimF",7.001406658,6.625629331,6.765039301,7.189245433,7.261041861,7.542032187,7.997447337,7.511705301,6.480442944,6.856890349,6.929577989,6.398595818,6.481569438,7.011178934,6.959734998,7.243230949,7.404067971,7.461622603
"recA",11.53725704,11.56082785,11.52573069,11.51862494,11.49612134,11.51646685,11.33836296,11.28608948,11.51345888,11.51360658,11.5842286,11.57406308,11.47901175,11.35905162,11.59672719,11.40351906,11.53890247,11.37546027
"pyrC",9.583237699,9.028228086,8.892696852,9.254315502,10.16387643,10.36113791,10.70190572,10.18695492,9.300708584,9.27979977,9.683268703,8.884260997,8.821203435,9.497929962,10.45617223,10.41524193,10.72357744,10.11565658
"rpoA",13.85306185,13.9140106,13.86383015,13.80558145,13.93087823,13.79122489,13.7846296,13.67307137,13.84754617,13.89835859,13.89763812,13.8969789,13.814127,13.83832449,13.89596231,13.83402249,13.81499674,13.66583196
"ykfJ",3.176964481,2.937964834,3.038523157,2.988340147,2.916153974,3.125102564,2.863317551,3.17806676,2.937586592,2.809578361,2.930722597,3.390754773,3.125102564,2.97191043,3.444280731,3.470916854,3.054173909,3.661435506
"evgA",9.647061786,9.331724658,9.245949154,9.333073892,9.525540638,9.990063196,10.49193562,9.051004961,9.457528915,9.388871154,9.75599735,9.648269286,9.510455135,9.479428262,9.153400796,9.351851793,9.93084558,8.978644132
"bcsG",8.31127894,7.80358288,7.99328646,7.789527382,7.882020719,7.909667011,8.277703087,7.920711627,8.431069671,8.417945695,8.307702423,7.679668815,7.764706412,7.887118054,8.219298344,8.488648713,8.294999167,7.766522545
"yijD",8.752990888,8.544776221,9.090744825,8.345400986,9.543942909,9.325246924,9.149611361,9.483271518,8.096685784,8.315792868,8.833974124,9.165265227,9.56173398,8.58820208,9.666758388,9.311607898,9.373162057,9.228036882
"ybaY",6.665171664,6.266742185,6.710123203,6.307795095,6.969493862,6.84722003,7.20683721,6.784455792,6.258076569,6.03869929,6.51657223,6.276671988,6.574564622,6.68454122,7.189625597,6.858868362,7.010031004,8.338919926
"ybjJ",8.512018904,7.498633248,7.819995497,7.923015801,6.840599078,7.373834424,7.880714194,7.685259778,8.456551063,8.479243543,8.36482298,7.332153979,7.625732187,8.232416369,7.16445016,7.516786798,7.446971092,7.193926511
"yjcH",4.151366947,4.687018238,4.404312553,4.387899021,6.475258229,5.043279328,5.485247203,5.506451313,4.207869479,4.000948361,3.818457329,4.028742811,5.024675257,4.435487711,6.103310526,5.019546566,4.894042361,4.029300691
"dksA",11.85767122,11.71745246,12.11834315,12.29574097,11.72495977,11.99039784,12.04370527,12.13670648,11.63328495,11.72934051,11.81290112,12.03819538,12.32332528,12.06803146,11.42815544,11.67075154,12.10287119,12.13425426
"ytfI",4.561267286,4.466879557,4.491950497,4.45492608,4.486082839,4.429777307,4.455085879,4.872940224,4.597088329,5.013464889,4.699357553,4.778819511,5.189495493,4.885235059,4.989002679,4.077861591,4.261068092,4.221394955
"sapF",8.339195402,8.185036742,8.302380673,8.025595685,8.186934825,8.252934013,8.543915658,8.178383424,8.058320457,8.261437497,8.445327153,7.810484008,8.190257162,8.248549388,8.048454678,8.11509594,8.268042304,7.923651914
"yjgA",11.41920839,11.53762688,11.44117452,11.4308542,10.80085871,10.99036722,10.68987189,10.47210222,11.10985225,11.2366156,11.3370871,11.64055618,11.56491185,11.28983882,10.6669834,10.51987836,10.80805214,10.3998406
"yciA",10.45117133,9.972489874,10.46161847,10.64125783,9.629058972,10.18209461,10.11017915,9.616586432,10.33320305,10.31451135,10.55821515,10.37973594,10.67361359,10.50009369,8.94792263,9.510598025,9.685230212,9.128831783
"kefB",7.517214185,7.671960214,7.797085474,7.151203448,7.52189711,7.274460851,7.126899427,7.56456562,7.254914871,7.289560306,7.723543453,7.448681987,7.942720992,7.392816884,7.935814194,7.542455593,7.608601036,7.545786555
"sra",7.571844961,6.514136457,7.556158875,7.963551176,8.781496012,9.265674679,8.978035574,7.795868647,6.915758904,6.691759515,7.761016422,7.126897139,7.994756889,7.985486706,9.207995404,8.770464629,9.196657157,10.31724439
"wzc",4.264625415,4.579286732,4.148683985,4.423005699,4.833441598,4.414620324,3.964619125,4.416221312,4.492555773,4.428792593,4.294221797,4.29670383,4.103827532,4.428792593,5.12963115,4.653437108,4.611970558,4.850252626
"radD",8.266651922,7.841861991,8.027096056,8.17722539,7.846842133,7.686903612,8.271942351,7.701524043,8.411999246,8.355604021,8.104426548,7.762467939,7.727300627,8.001617742,7.791052576,7.90319289,8.280379687,7.771669353
"aat",8.403983349,7.848801719,8.354611235,8.2202022,7.941367303,8.245944214,8.625296095,8.101077829,8.456843992,8.384620441,8.384251121,7.662047666,8.023670457,8.385447112,8.298533383,8.475458701,8.353470458,7.723938749
"thyA",11.07427076,10.79778158,10.8498904,10.87355724,10.78408581,11.09959631,11.23565766,10.95704684,11.14202033,11.03381742,11.02796133,10.65941746,10.6585712,10.99821755,10.90007369,11.38421183,11.20436692,10.97521652
