"","0","0 | 1","0 | 2","1800","1800 | 1","1800 | 2","4800","4800 | 1","4800 | 2","11700","11700 | 1","11700 | 2"
"hyfR",1.59913050286233,0.942797881553678,0.938628044351349,0.905822362819749,0.829400185486559,0.816007331270113,0.846615049814104,0.723362316006037,0.743015762061495,0.526554391441249,1.15791023001607,1.05331836120356
"focB",0.960810947268733,0.999914908020612,1.06989776036604,1.02492322194081,1.10022933069676,1.14651531311096,0.917199241525156,0.821788733615515,0.749783910762336,1.09085638092261,0.862559536765317,1.15469399159909
"yfgO",1.57542123395441,0.914020005784397,0.841305333812837,0.979767712093454,1.2369670073885,1.2409031505074,1.27917694497499,1.48517711182915,1.3835644356449,1.15889957553963,1.72354722747475,1.2415325715075
"bepA",1.01993628397761,1.17309413487774,0.943420780354307,1.12198387198381,1.68029517104193,1.43407315526143,1.26906417559722,2.35227095354568,1.81614747844762,1.07661839318549,2.22819181941147,1.89294930919804
"yfgD",2.32852620952784,0.839588089128472,1.26992951218263,1.4590359185872,1.32321789450038,1.34938977970435,0.955887007633807,0.921336251826336,0.800887994730182,0.722160344078353,1.16564012865875,1.33944498350573
"hda",1.6587032232251,0.962295712520791,0.846683824252192,0.557042386698697,0.641558104923777,0.589772115368667,0.993073440458722,0.701425596183944,0.85047748351684,0.692108091195348,2.6976590193466,2.21131411634024
"uraA",1.47925059973268,0.987040730349635,0.804712996940987,0.765579998680741,0.218592320679664,0.252362291144089,1.1390962410574,0.500020065280614,0.787231928115002,0.878423466127842,1.07818314161932,1.14443981188231
"upp",3.42064766103424,0.898094212742555,0.878897578395644,0.29081812944447,0.247739556367827,0.278885529601218,0.53554413289816,0.401940531902509,0.539364956399161,0.277045871986131,0.959427768598944,1.1772473335863
"purM",1.3860683100206,0.752032228843463,0.671227416761739,0.642398527482481,0.585818521929729,0.697392866380379,1.08084184494488,1.32755567683091,0.961840316099357,0.488762845007201,0.746089162850462,0.691285780814059
"purN",1.18042142707469,0.727170071424497,0.793634360580401,0.754879209483588,0.77153973289703,0.845518468730329,1.11561148978202,1.13149190169807,1.00427606875643,0.702153047736636,0.929376325572611,0.881297558214781
"ppk",0.911593999933573,1.18798038361102,1.05071960929047,1.07123813263786,1.15154395534949,1.02613636295625,1.15590112583415,1.35260068546849,1.26782392382081,1.36860713523895,1.9435634581024,1.70171931425646
"ppx",0.470637744345599,1.03115957691846,1.08014234395094,1.11509550849613,1.23271567284899,1.13447368581455,1.4277376012447,1.36276864409539,1.28435926402766,0.971172681406911,0.509713409089445,0.545170643989482
"pdeF",0.981566005342005,1.1123551155252,0.99442416904372,1.3571616878379,1.04340299238316,1.01752171678236,1.40766271362185,0.935540122659857,1.01656820096881,1.60412230934088,0.855926542032707,0.810566095241746
"yfgG",1.69677541551028,0.948252115360926,0.87083917727473,0.845694479974907,1.11250485033367,1.20625921865239,1.6120666818192,2.09340370251163,2.11274864328722,1.11118437961112,2.98681119584389,2.48461122607197
"yfgH",1.20854253746163,1.25141664807302,0.900409171398539,1.191800966889,0.908516268080763,0.928847586486593,1.25785043201464,0.81109101508114,0.986590215089485,1.24529414700999,NA,1.03460012287716
"yfgI",1.34460849648708,1.08765722567377,0.913418930611472,0.902161951451272,0.849966609532183,0.808960219951167,1.16151112709029,0.713597006323124,0.722410514429392,0.974732413968035,0.764348955997887,0.735171735611793
"guaA",2.06526631585395,0.920614837691135,0.770944049558817,0.396854334774267,0.433344679563631,0.378554503093926,0.748532502539401,0.651285869965957,0.503573209613809,0.355814122405497,0.715075721811312,0.826632120607338
"guaB",1.61791565801679,1.09485233144732,0.885353088721683,0.614506812628487,0.2167073890785,0.17846519541923,1.01107466281549,0.454529799062003,0.514741257832261,0.514163305300701,0.621466178060505,0.621110325140453
"xseA",1.07359633898511,1.0074876891097,0.941414642115392,0.382681946558514,0.410533000177932,0.406356855565652,0.774551092379784,0.771118517964432,0.960250906627454,0.731800890322409,0.884331285487121,0.831154793890977
"yfgJ",1.02225480421006,0.948878272429921,0.998655168164602,0.659806004874878,0.951846181681526,1.19698742909062,0.872685277671146,0.967927454057958,0.884444839048614,0.70698165005435,0.891530604061944,0.778416348283372
"der",0.656503531556247,0.962722305551892,0.970510952917744,0.956180497152523,0.910104276661852,0.992128941507712,1.31023425926181,1.1232447906575,1.12579135824314,0.892338993253269,1.00495592250275,0.826709881352519
"bamB",0.583784171579554,0.859230349609222,0.998364711998072,1.17992766136239,1.10720787862902,1.20450096966807,1.49917957832985,1.56113674807309,1.72854740295118,0.970061257700293,1.2336683153958,1.07852477178227
"yfgM",1.21479980581153,1.23639762668479,1.21213249112434,1.06478827935469,1.27982802567926,1.37968597775751,1.23458466704685,1.34008783863146,1.34888136510151,0.769632491167962,1.42403882847087,1.10151883418934
"hisS",0.896128989510699,1.02049802338513,1.01502595942403,0.980284684980703,1.08392350879909,1.00291272438668,0.805900042823317,0.920549274947922,1.04280063536364,0.889627814374158,1.19249956833559,1.09130977600895
"ispG",0.71921046833562,1.10053873515805,1.12150062855836,0.955699898183084,1.1028319337978,1.11387525532907,0.802180275037511,0.886385923771036,0.829109041223892,0.95201279597745,1.0398851976653,0.998826948478415
"rodZ",0.829147444930155,1.08141072299326,0.985758869944328,0.804917074345075,0.928412327441532,1.0105531561658,0.961997617427454,0.981951687430632,1.06270601013045,0.828144669022925,1.42764901309994,1.1882162227988
"rlmN",0.643904658192684,0.818107303196781,1.00026330096771,0.836530451777504,0.647479660162976,0.757572913358622,1.02947175988561,0.837687275961481,0.907835499597682,1.12958188457674,0.836388772646477,0.673041994122278
"ndk",1.56324482139434,0.648497110317179,0.681640078244953,0.596950288064621,0.449393135945976,0.545490752726389,1.06378338565766,1.70424539526309,0.924197838841074,0.512508782363012,0.968596114011671,0.894394465533885
"pbpC",1.16098310918989,1.00830323907283,0.916256454276385,0.931123121070826,1.32558098145346,1.24528164143501,0.982036127489454,1.65186792869392,1.41627854916085,1.10807630306491,1.2217022498092,1.25251356568351
"yfhM",0.879710602504023,1.0915066401877,0.985871867036178,1.07310754517429,1.55096111905746,1.29777628392758,1.01744015793268,1.41141444860233,1.17750530368699,1.6059367675129,1.97479618755801,1.908711219279
"sseA",0.330013512416637,0.984635097682024,1.25297637782173,1.31579468385283,1.45355215415564,1.03095961341861,0.548538740671536,0.31062705948165,0.570845718638193,2.81228279512992,0.47712508514217,0.931091281832274
"sseB",0.676366995606554,1.06992471700102,1.14695871722422,1.49436544153219,1.78880828467798,1.75772437464352,1.10603414614435,1.34571867184867,1.17721585087651,1.04303780180576,1.18828802470595,1.29093076829143
"pepB",0.986965110491898,0.919182110470634,1.01815246891516,1.90583105336024,2.18953137938627,1.88022692292527,1.3440578975819,1.41580675416884,1.27562350017656,1.20643987319047,1.66080749556285,1.66288484355004
"iscX",0.917347654424665,0.988284285557015,0.867795171506812,1.67818661041198,1.51497478929423,1.77647872728359,1.18469625412385,1.42739638415273,1.25970296698682,1.34489513551069,1.61608859644142,1.62013318784278
"fdx",1.28524935315181,1.0885711217294,0.851552005996755,1.28795115152375,1.3210469931576,1.39543573938426,1.31160700593086,1.86549138929292,1.42175758006185,0.614253949116848,1.59780602444541,1.41761093938314
"hscA",0.905480474000861,0.801656637235269,1.00583231804375,0.996917627619808,1.1968955197316,1.34166557905864,1.06464072950582,1.58354363193725,1.12194376438079,1.16977652129411,1.51753657594437,1.38279839577398
"hscB",1.444525460135,0.960919795100738,0.897599843176527,1.06529884646241,0.97209794709342,1.00715102809899,1.055139845013,1.72945696762845,1.11109827837765,0.537918956447034,1.78006968749733,1.30067031325186
"iscA",0.83947353616083,0.893034326554387,1.17931318716021,1.63577469956369,1.88459065102738,1.63257998560074,1.52404744399104,2.72525350379061,1.22536133380456,1.21106706831,1.46353997101508,1.26665028105674
"iscU",1.24706546259964,1.14224641770795,1.03530170820763,1.73708108378487,2.03486197840732,1.82589045642418,2.03181187149664,3.28311435348014,1.64541621392243,0.76201636692129,1.46012809977721,1.27547549631669
"iscS",1.60387783162881,1.22055746993634,0.975658211149725,1.58763590288091,1.51835126755057,1.78352470148406,1.8268561550813,2.9421362863298,1.35635101022597,0.434539487564739,1.27935416469651,0.76784153692191
"iscR",1.07769783810524,1.02109189571392,0.877897443970695,1.99580593360066,2.29333628174795,1.79657179401516,1.62782998334092,2.32016550148902,1.47174728372776,0.956435339139701,1.75352776972836,1.14903219997155
"trmJ",2.11175410286493,1.31691821297599,0.940621513238797,2.14099860245642,3.30629567602484,2.16085696333179,1.1267757811817,2.09503939858096,1.32139517415935,1.96411984570576,3.10341710332107,3.22649843117812
"suhB",1.11565228197714,1.20086565018882,1.03284328619442,1.01115575765985,0.796048925363564,0.683732146928007,1.01257397644575,1.57861601773698,1.55460966865614,1.23068076545505,0.993498251135568,1.57096456361393
"yfhR",1.19282528360246,0.884919209168241,1.00762365826175,0.936274285865517,0.774507801902785,0.680518484310612,0.84100360454305,1.11047746233175,0.900730893295419,1.14755784462939,1.6491751011049,0.693359009555607
"csiE",0.502928327571879,1.01917970464605,1.03286284582263,1.2750442860414,1.57041138385663,1.69198107166852,1.09981452257402,1.48452507810504,1.88873319621643,1.5409223568947,0.893608700124034,0.897003564357252
"hcaT",0.493553046742518,1.01177100109286,0.930104264357459,2.21365930335218,2.41559770094033,3.19530716905727,1.2294847223233,1.34331126017125,1.29687005650761,2.98122289845244,1.42526494369767,1.20948427217378
"hcaR",0.529144896944849,0.790034967222531,0.83520985841586,1.64235196194924,1.94490976061645,2.27287349661223,1.07711384062519,1.19773568841379,1.13473897792878,2.36554191144716,0.714756830994745,0.934184123633502
"hcaE",0.618164451375226,0.91765654594937,0.951623692508281,0.949719203133264,1.2825971308452,1.30524859523874,0.985813710516732,1.04899305980639,1.0465203966869,1.86449568333528,1.12614890161791,1.17894506990795
"hcaF",1.22988949422586,1.04502668983097,0.898720718167809,0.837004986590898,0.795602433474771,0.809474235339506,1.11509376477799,1.06024147807428,1.05647388301929,0.687340044746395,1.18607613878909,1.0193102478604
"hcaC",0.666609820726582,0.866342965297438,0.911017840011762,0.966057980571144,0.99901763963953,1.11310095744325,1.07835073583445,1.35885570645425,1.27271019508891,1.23520413814353,0.702455557575625,0.895733290515375
"hcaB",1.40348544762604,1.02001283712449,1.17393829504515,1.68546098354272,1.46913070430024,1.57117764501631,1.37182036301104,1.59544313521918,1.28120630859494,0.915150349194814,0.965461193068639,1.06565519720141
"hcaD",1.1323503444235,0.722875724470512,1.0822850955732,1.15109573949942,1.19642428361775,1.10245530408431,1.16407995228334,0.739032999741363,0.885118937562374,0.883453322063577,0.809441602184105,1.13856229431052
"yphA",0.71461966556561,0.978152531276854,1.12576836500586,1.32756427696828,0.564332821879093,0.591514811033207,0.996538142921216,0.823089450864455,0.868767412667535,1.39870285673498,0.737039801135857,0.740278624721397
"yphB",0.8585507497891,0.968418242260943,0.910342307778151,1.19489348876694,1.13023907461239,1.36708142676231,0.980460485341419,0.978960016233361,0.626581272653541,0.892285198901494,NA,0.702272158044217
"yphC",0.678791984000512,1.07119704873667,1.02775943276347,1.36312763152593,1.57275226842832,1.47567732104627,0.708877632534895,0.668253246276757,0.596836783571727,1.07054156047727,0.510132693649191,0.762471207745132
"yphD",1.41803277010328,0.95743672527292,1.15677630977462,0.901267619513434,0.889387038617195,1.2786466774417,0.879896352847847,1.883276275533,1.50320204337828,0.859557336177246,0.669262308947186,1.26376382619086
"yphE",0.953892543409652,0.83235840098332,1.23848149375447,0.947008297190699,1.49763507944315,1.27774398868046,0.945773366898732,0.925944322997799,0.866229391168452,1.14143767230967,0.55118080276936,0.936782145941154
"yphF",0.601642961380805,0.923552647441727,1.01755036051678,1.98588007663457,1.96995934718978,2.40142422796645,0.929588220168281,1.03908501262102,1.05423751548292,2.48782052138084,1.27715851519423,1.09463562876158
"yphG",0.46720088267716,1.0114645163932,0.962998036761274,1.77913761458966,1.36523969858592,2.1436030962321,1.10338954376809,1.25954859048574,0.976486143304705,2.53129826424081,NA,1.05407099039661
"yphH",1.05370130205733,1.09419301035069,1.22250868205831,0.85428871033179,0.85462427947297,0.993957488332944,0.856975273709711,0.571270810753768,0.92102588929923,1.17668864592977,NA,1.03326361801456
"glyA",4.23930773009287,0.94766576590162,0.956228930575714,0.547740073077779,0.416935980357473,0.567225979092906,0.482846919676159,0.31479011034386,0.353496448552749,0.140954295794925,1.15797934656301,1.25653021393275
"hmp",1.51464088888475,1.15111556775542,0.960326168426937,1.3625994060354,1.6634563942594,1.56285245659462,0.916565146727871,0.744450947159318,0.730393057774182,0.606462630475245,0.781412104531991,0.71392173603699
"glnB",1.86096306996435,0.906669841773335,0.966283097673193,0.915992803536956,0.746652904333527,0.776947820399734,0.859270219388284,0.635096071429803,0.763787899500708,0.523956150916258,0.738572419438358,0.967873791643514
"glrR",1.2662921038315,0.950642983530764,1.06241021332379,1.09108378397024,1.1767621313656,1.24318498817864,1.21277030644046,1.25314615270282,1.09094023981234,0.525053902555053,1.03788047804351,1.05571142721293
"qseG",0.959310574472457,1.04378296728512,0.959186909617287,1.24539306010578,1.14048059282325,1.28524586808497,0.837670497939494,1.06661208844038,1.30012173209674,1.42439966647029,0.996901361361982,1.10229250260573
"glrK",1.13999227405201,0.887508687066989,0.977476034263438,0.997835977137703,0.862447408537243,0.78946509935671,1.31673044050213,1.19813493014274,1.21898815394423,1.23242884998384,0.859157191333843,0.892632672021831
"purL",5.75147912519929,0.872271367629276,0.843630395720721,0.746599865059053,0.616310597215655,0.909386198511288,1.3464076818352,1.18087027617032,0.66835480224785,0.20019462845925,1.32522649560067,1.3343679773609
"mltF",1.09014639158156,0.830101579549279,1.14097945260281,1.36905286280647,0.947398680694475,1.66726631197496,1.67803224289025,1.55616420047435,1.05021512984084,1.76410122765966,0.831296375250214,1.11315191901111
"tadA",1.10409594152744,0.925414708289253,1.03605642410974,1.06232539444691,1.02525572666479,1.11250180360479,1.0101650290362,0.889998249735367,0.953186660638301,0.975147988465895,1.19113121894292,1.2501933606595
"pgpC",0.475976971657337,0.949952008790788,0.90088188986988,1.73165990850148,1.30702464630082,1.56785587505883,1.14282414165178,1.30308882363586,1.49442403149547,2.83490687642607,2.11545319351647,1.70044343876434
"yfhH",0.732709699451859,0.928744271345487,0.795594410735719,1.26069505540057,0.623331319327542,0.884701276597028,0.89438065632102,0.6445186555425,0.799198865349521,1.88528425995514,1.12702292346995,0.985333882612158
"yfhL",1.22313787327407,1.19220119623625,1.08807306500146,0.869512038457085,0.485295013728503,0.54186022546617,0.766669977668877,0.594781719815797,1.0388620383571,1.01363860043666,1.21030271712588,1.6771650620102
"acpS",1.29353632118354,0.990481447731629,1.01025282935696,0.85488660088913,0.80090841834306,0.697703164378057,0.945928173049984,0.5708370817983,0.712849343540438,0.689551056297101,0.511397757702212,0.57482661238655
"pdxJ",0.985687263855803,1.00198897258243,1.104574085702,0.817064597997785,0.69468907637903,0.753835753508373,0.528907193035958,0.36790187064166,0.434598873468167,0.45497753103284,0.333949835806062,0.319717450250375
"recO",0.444525687622612,1.01180598074769,0.885877179214324,1.04194316940444,1.42855778073721,1.07839512889397,1.32971840595445,1.82564211997083,1.69494588760995,1.70619560571806,0.984745288899776,1.14014373600884
"era",0.694430052965225,0.924198328263521,0.9555397493426,1.0800302689833,0.798931538435405,0.920251682876495,1.14702859924757,0.936963572087528,1.05668445183393,0.882901018878094,0.944968183758326,0.731650584504532
"rnc",0.505791344923933,1.09978739603915,1.02608206226782,1.1333814403901,0.971318444142043,1.01698535573768,0.77459931356989,0.839824747228348,1.11907939157896,1.66959728200583,1.05249378122872,1.14034258966184
"lepB",1.48548086455496,1.06999065234094,0.902888719208364,0.966237446791838,0.812435480400544,0.889143960168583,1.01139619360673,0.900219433891697,0.809777152103597,0.425688225216035,0.650265168545992,0.675182194139266
"lepA",0.971881803749359,1.08647212832532,0.997130206537103,0.883899269264633,0.942711930920164,0.943975525919301,1.13310739413229,1.27140145890023,1.3727766472459,0.982216597147049,1.18126203913081,1.01338307638526
"rseC",0.57564096858684,1.03847877291996,0.936648571183647,1.52276030328198,1.71740954368622,1.67779815622605,0.839915759390962,0.752145418417824,1.01524307103487,1.71276118202073,1.35299911158215,1.39235210664076
"rseB",0.401735041600892,1.27092857279242,0.979904260011711,1.52865165318633,2.6209922449599,1.93410811299495,0.724347114372422,1.30210474170212,1.19735548236561,2.12739181367118,1.25667229215009,1.26234569908716
"rseA",0.256404156249978,1.04016814327329,0.911166362364716,3.39138358334594,3.43315670735818,4.18615610264665,1.05920063854884,1.08958991329123,1.32651264762744,4.33797299833863,1.8788998101474,1.84227803226406
"rpoE",0.284454106962852,0.993289086894347,1.01063717377948,2.49436472175598,3.09977556731117,3.57861799920371,0.75057789725289,0.749370410023424,1.117821390793,3.04072450378611,1.36162871118515,1.38157812837545
"nadB",0.661399224929933,1.4217672181599,1.18848341338638,1.17105962244943,1.37180755100245,1.13243255316988,0.582203778222249,0.534181330445781,0.666067424241592,0.905808984302582,0.466984989945494,0.673046990073093
"yfiC",1.43485650876918,0.909558594774851,0.860854225070381,0.610347746247027,0.590077632644681,0.621829770328645,1.56665360724485,1.25465867674581,1.17442324793225,0.806419425027104,2.26240954196454,1.66355135394085
"srmB",1.20514459041564,1.01807894866903,1.00061201990632,0.895399528090928,1.00368871304681,0.926699073233465,0.793867833250302,0.905715360932071,0.904438658650947,0.757572849295262,0.962856720826076,1.09020430625979
"yfiE",0.703551067549424,1.08656968960752,0.942847765659268,1.27118993948941,1.40071971562564,1.24190936845356,1.03110842028879,1.2659643740961,1.06627158208572,1.21303985864307,1.2508425027734,1.12857327297482
"eamB",1.029205095605,0.851804031415678,0.934311384972479,1.13525344758079,1.09585969262004,1.32742931847072,0.979324532326389,1.7961070725483,0.865472682702017,1.02322051439559,NA,0.883221476886132
"grcA",0.509536068115652,1.10221089887364,1.51421787593084,1.37916687678914,1.07530886198178,1.82441222305927,0.449157392839374,0.496283619339159,0.624820006984631,1.01745711828924,0.722768902018133,0.83780351433286
"ung",2.89950982327925,0.979429696759102,1.07585337091096,1.03248257659078,1.01816272745105,1.11189147330585,0.958155016188916,0.91163404739471,0.97094652006201,0.582978075892513,1.66347968081653,1.53152941922071
"yfiF",1.57095989982079,1.14507170461682,1.00272711204894,0.664827520618986,0.728810847880621,0.639552973463968,1.04875820304512,1.24310818632368,0.941406018853258,0.618846285616786,1.01525814608395,1.20080107864234
"trxC",1.48244385785289,0.840321484440066,0.923507111571308,1.14438083413228,1.52732781883114,1.72520945274207,1.23455999263019,1.66134183680302,1.24652674839282,0.934879292044628,2.45829088459246,1.49730057115638
"tapT",1.31617443066535,1.01482892620538,0.803706347413958,0.771054702003689,0.790089795341626,0.726777766196415,0.754772143892533,0.895106947383401,1.17310410141639,0.750162911928817,1.47671435956446,1.32818262705146
"patZ",1.76676332756238,1.05405907687092,0.971826505482285,1.94377031578801,2.35638058774409,2.35002998524817,0.905354984693245,1.17960895682206,1.18094332287789,1.02587961543455,3.21215641016609,3.0675281261236
"pssA",0.777161654187509,1.20591407705202,1.18625513966731,0.852171393687798,0.796212560674961,0.665240445575675,0.831765676892806,0.773770142159158,0.868629847471577,1.09242052377219,0.531657578861839,0.484192541717504
"yfiM",0.582988402089849,0.853010810178617,0.909425477010865,1.03086477660229,0.952731876826481,1.02433841121544,0.755874618058732,0.518484241353699,0.907311257961508,1.1045560812369,0.654010022564467,0.856980745153239
"kgtP",2.46136267057569,0.712579983702685,0.864347165418997,0.410348024785761,0.32985176597226,0.414852554255148,1.3939275814564,1.69290750712629,1.31724284107263,0.78846257440325,4.93038108004686,2.28622482392795
"clpB",0.0970339601261576,1.06470738421991,1.09461322708602,2.0037464827968,1.90816205671638,2.26868114084371,1.00766295627628,1.47645035162776,1.52863292309511,7.91817895828459,0.645319150648525,1.07469629396126
"yfiH",1.5992095515927,0.902115395507986,1.06755856606554,1.15835039730442,1.03342410882222,0.911347566500685,1.30686450585973,1.02757701194531,1.23355622790681,1.10837433581118,0.944991521113905,1.21605655112996
"rluD",1.33594281906778,1.16913251904711,1.06062229254579,1.16319978604035,1.26848597293414,1.14815246857024,1.19973827107897,1.44062119592914,1.49609207426548,1.54301564841342,1.77374886853672,1.82670756441018
"bamD",2.61207381897625,0.991451664052601,0.936992981759086,0.817690460772779,1.2829742277376,1.00460377057944,0.672797154012739,0.858555855779715,1.0612709415001,0.39805599865656,1.4570647709502,1.57040585850724
"raiA",7.89713098125797,0.911688996880713,1.27165311940201,4.62825543347522,2.69435499360577,5.6776072393797,0.531301164496289,0.647662322760043,0.806106329954336,1.18512645882705,11.1634847389075,15.7218709199693
"pheL",1.04398376954446,0.701414792126876,0.987269204103843,2.43112771366379,1.84021467063851,2.04530902513184,1.10847976620198,1.1867794312678,1.02978122554849,1.65242132632256,1.11891631455262,1.08198418580306
"pheA",1.49695330334434,1.06320752526616,0.888601272845761,0.823426174562881,0.71520548406584,0.860423301703688,0.526001238666912,0.366192810258817,0.3992475199421,0.356433475181068,0.354365064692801,0.366317173383763
"tyrA",1.68084162964445,0.697537493608671,0.740041072971487,0.551951650732064,0.525371575251435,0.468998938968099,0.996681213926726,0.620934850682603,0.64731872748829,0.720461993953602,0.79825273338098,1.15478361523008
"aroF",2.25926015751748,0.756686554319979,0.622184127520585,0.341946151387716,0.254540939633195,0.39184624253374,0.655673591109087,0.390992083666085,0.433116664380506,0.173536803429145,0.510944907341032,0.487357825490603
"yfiL",0.576492632637989,0.963237836393167,1.00860833661514,0.641972611044299,0.541664416038067,0.67150000150556,0.980831703336942,0.99834325150032,1.25063544741347,1.33967366945462,0.71918026122886,0.962458820918712
"yfiR",0.513814545510661,0.992213962372509,0.807005815444101,0.904424318218831,1.07524064027104,0.994826844493289,0.905613128557998,1.11074975105019,1.32268404477212,1.6523192700296,0.856684055153214,1.33675528445187
"dgcN",0.859302078066315,0.906504074728996,1.00296967401268,0.746266974379265,0.880205818715151,0.866951797512909,0.90137203040507,0.778869848581669,0.859738526057655,1.15356815283698,1.06369798675477,1.10027197575637
"yfiB",1.14407596089678,0.877288215340588,0.984373810381512,0.857870765219078,0.801679498773374,0.749368200397041,0.49345245112786,0.39863358060574,0.663720518942848,0.638329670478804,0.727832804926317,0.897619279318115
"rplS",3.58341812309281,0.860106181524255,0.920082481765615,0.27825767381475,0.214274995082652,0.333708371053233,0.414570179036578,0.173381881603305,0.208652734487175,0.111042270232809,0.401080327619148,0.393362209781479
"trmD",5.05362460669296,0.875436935486834,0.948951705560895,0.265472988787869,0.228831599554827,0.322894205185793,0.42239481163826,0.20181897374401,0.251821615943842,0.0983389904006286,0.569285812478418,0.43069514976428
"rimM",5.301765274279,1.02077152925856,0.874232223014797,0.290699600110234,0.277869728869111,0.372894462940631,0.486143238171773,0.292882759743469,0.362323761205549,0.139705358642128,0.74236089890905,0.594731164313842
"rpsP",7.94062599531439,0.919647579926058,1.03396967579961,1.23951591044596,1.61304778210499,1.43812919024111,0.677817714642808,0.593147385553081,0.702402236675489,0.7240857926675,2.09059096102018,4.58349818118452
"ffh",1.68388882986761,1.06278230005677,0.835914866468331,1.09464200070887,1.34790097662145,1.51010304480642,1.02343097606318,1.50957098529355,1.28425761396359,0.826172675508568,3.03801803008851,1.94488662451226
"ypjD",1.21484633334979,0.963552543228612,0.91048867459373,1.08040141465841,0.96075955204054,1.02657978573645,1.3535116103813,1.52737481148603,1.73929246418115,1.86529339221535,2.70055678244087,1.83576357707231
"grpE",0.676656377788456,0.66369374100308,1.05132294068741,1.00407233421773,0.896916249265952,1.15829662303252,0.868165897989069,0.907259789596797,1.06810387166476,0.87109728045152,0.904276205359202,0.87470737262282
"nadK",0.935072319489749,1.18858449967132,1.00008554425911,0.965223903467969,0.993561683149347,0.932452439166803,0.562784343546581,0.652426837739156,0.891081709684613,0.909632660210481,1.05119742589653,1.04338027591828
"recN",0.651092853292546,1.04340385230617,0.936595107532018,0.938246142663449,1.14105225341327,1.3928573052422,0.990995332792007,1.08948846504017,1.00063940456064,2.27535851455254,0.787009547057294,0.997582846319369
"bamE",1.25953347367148,0.935949630328689,0.997558131351223,1.2594030880944,1.1542097355145,1.4302668808433,0.720597247921482,0.66422332232399,0.854442924868672,0.887729909724814,1.08946761861006,1.37918448005263
"yfjF",2.14859878846959,1.02118801216068,0.925345257407302,1.30955270465612,1.35316645568099,1.40009299984683,0.707046207748937,0.665412511943649,0.932459926892604,0.798429563204572,1.90137281410862,2.00783369001196
"ratA",1.4833760313538,0.936298863553707,1.03142775851222,1.27837698646594,1.32081427435721,1.28899577953857,0.652015491702612,0.735037212101065,0.827222002405804,0.751711182643562,1.86481018998642,1.72217191467037
"smpB",2.04354148337487,1.02873237532398,0.95377897197024,1.0224603677416,1.47636767571359,1.17545075159966,0.535752225150034,0.879459486727336,0.684191733271914,0.556181567111272,2.07296923999334,2.14275946249885
"intA",1.03808958162646,1.35770204109537,1.31198452744481,1.28104039158417,1.17444522499614,0.983997487526062,0.663013719996644,0.58006236779786,0.584075854663789,0.693621427306981,0.823980761199977,0.799355987864464
"yfjH",0.796542189834439,1.05947802310253,1.11122114254873,1.14612075333454,1.54837148807173,1.28238518794121,1.3125193044489,1.09368984182782,1.09122902996481,1.76751361373942,1.112164053235,1.01624400597445
"alpA",0.759186516618417,0.813743263939983,1.24941802628262,0.819266339858163,1.22319206254255,1.374651313554,0.854279882045693,7.01215368541524,0.812294310188185,0.781182717381417,NA,1.36805264627182
"yfjI",0.781399184510978,0.790025071414981,1.04542441882447,1.27508199806142,1.32540330039927,1.59592355180721,0.881741601925036,0.729211516360456,0.812629385536112,1.25472051653587,1.06514130749896,1.48235826731561
"yfjJ",0.580207599884113,1.00412708279114,1.74200575847399,1.10607959759444,1.01046002912153,1.52219111998297,1.0121842340666,4.40106432803889,1.00825404941473,1.2297819874416,NA,0.566182313537041
"abpB",0.968386571560577,1.09712039055313,1.09286782248838,1.08534098053449,1.0197160447383,1.13605268414675,0.770163698110211,0.598286157927388,0.504931014419432,0.75519684256543,0.550803067813016,0.641923893647808
"abpA",0.937424405854856,1.15803342878563,0.988569442923961,0.918661881775823,1.01248642425089,0.965055313530327,0.525219326069759,0.598535000852293,0.816093652931901,1.22301489123683,0.959172601321402,0.918778378206566
"yfjM",0.764953308575595,0.976819231957245,0.925018927436241,0.879553430922638,0.843902920360431,0.827656609402357,0.856676011465947,0.784022214836745,0.695341720049188,0.760207056521154,NA,1.4738346897654
"rnlA",0.818508483032725,1.10528685750618,0.982308800932248,0.798374916154922,0.585117981499008,0.592759052687402,0.644036728210737,0.431493270903375,0.655947257321946,1.06081287533652,0.673354518860632,0.826735406294157
"rnlB",0.35077537015683,1.14218762662113,1.00915406649447,0.939558056829995,0.944869415268882,0.870539284248748,0.732536129127854,0.884121094265213,1.05329655393345,1.41739959704191,0.77454406145864,0.940413272050969
"yfjP",1.24209757132274,1.11844998794243,0.970494577351084,1.04025354367294,0.868469097538627,0.932233851221986,0.776782816051972,0.518318203272491,0.781453601808594,0.948553347823593,1.4034729060611,1.20436714487153
"yfjQ",0.948491102934279,0.942792021004578,0.91322121041291,0.831665191579325,0.95118985098742,0.966188523845305,0.817228096363171,0.719518286737486,1.36976974500035,0.848445117639475,0.76615829634674,0.985456932126405
"yfjR",0.928767885276873,0.89755111188376,0.931195113659193,1.09806435893915,2.12360319332623,0.859409663810622,0.781474654883162,NA,0.776861137120616,1.02462789420734,NA,0.912340668364824
"ypjK",0.507655545340522,0.875904986764039,0.852938649699253,1.00948048419258,1.19501236988806,1.05852052803407,1.47653374961366,1.65852648189747,1.03172208049535,1.21332834971741,0.994521985771069,0.956542871107904
"yfjS",1.02737843394056,0.937194572907028,1.01908481771656,0.982245860616792,1.1669813565215,0.972036731638004,0.883767977218788,0.480704679895618,0.667450335960367,0.996636363781653,NA,1.54688463913096
