
tf,tg,kd
crp,yajQ,2.9548109678179126
crp,tfaX,1.294156833989041
crp,fes,1.0513400906465427
crp,mngA,2.6208613877800717
crp,ompX,3.1808421194499736
crp,iaaA,1.0920112641596629
crp,ymdG,2.386099538528349
crp,ycdZ,2.743890965410471
crp,tmk,3.2161838370764437
crp,yncL,2.240127060110124
crp,ortT,2.2401283146510296
crp,ynfT,2.608632421560463
crp,ydjA,1.7032773324479642
crp,insB5,2.527481088171343
crp,fliA,3.166851927536186
crp,yegH,3.053948064837103
crp,dusC,1.6854112487717565
crp,yohJ,1.5903368908635143
crp,galS,1.0621434451839948
crp,yeiP,1.7905151057168966
crp,atoE,2.1855487147880783
crp,glpT,2.0562333761498897
crp,yfcC,2.327448767034016
crp,talA,3.165442860361445
crp,hyfB,2.9065078163322835
crp,yfjP,1.7547769415290777
crp,ygaC,2.5199707683390873
crp,ygeV,1.8322182921410963
crp,ubiI,1.5641689205523528
crp,nlpI,1.7328064446550298
crp,nanR,1.3046876121215916
crp,zapE,1.6803023202258787
crp,yhcN,1.4089013447799743
crp,aaeR,2.0776320923560463
crp,gntR,1.3444462463988498
crp,yiaB,3.2185107190204194
crp,yicG,1.836422502052202
crp,uhpC,1.6383575547441884
crp,fdhD,1.8646349604137995
crp,priA,2.2673808916504496
crp,yijF,3.044089064303381
crp,psiE,1.2335985364591657
crp,yjbS,2.4143075489733272
crp,aphA,2.5979696110712247
crp,yjgL,2.331374591030738
pck,yidP,1.963286541670757
ompR,digH,3.0795867002257573
ompR,nimT,3.0069636663058046
ompR,yeaV,2.3774087887432858
ompR,yecU,2.401593339410526
ompR,yfdF,2.7232071392011914
ompR,nupC,2.467216820558874
ompR,yfiF,2.1927364829461378
ompR,trxC,2.1491487759209207
ompR,kdsC,2.4952850435424194
ompR,def,2.497191079042813
ompR,slmA,2.928404062987309
ompR,fdhD,3.086804720265844
ompR,yjaG,3.0669352745841323
ompR,malK,3.1129067536646975
ompR,bdcR,2.377381531020351
malT,entE,3.144743090213245
malT,rpnE,2.7722678953411246
malT,yqaE,2.497801934297818
malT,ibsC,2.7722678953411246
malT,yhdY,2.497801934297818
malT,frlD,3.144743090213245
malT,slp,3.144743090213245
malT,bcsA,2.497801934297818
gntR,zwf,1.2112331503136802
gntR,gntT,1.205117015198086
rpoH,ybbO,1.6873052217034696
rpoH,yhbY,1.0002810789831942
rpoH,ftsN,1.000587344771381
nikR,mngA,1.2052331222166648
gadE,ugd,1.4082305442388583
gadE,yeiL,1.9844203165378778
gadE,yfbL,1.1762906849556933
gadE,nirC,1.3431159341936436
gadE,gadE,1.9844616651930433
ccp,galS,1.3587514054023366
ccp,glrR,1.6149453502493476
ccp,kbl,2.2483783571099343
ccp,rpiB,2.9266294009189617
xylR,yadN,1.6701277943037187
xylR,maa,1.5576154840077274
xylR,nfrB,2.5509127202952686
xylR,rpmF,2.805226628277821
xylR,lsrG,2.8053322533653073
xylR,yebB,2.551289278407295
xylR,yehC,2.1860104949070296
xylR,glpQ,3.1083109821899746
xylR,mltF,3.1279357566049035
xylR,recD,1.4870826571294418
xylR,sspB,2.1427953340688877
xylR,gspF,2.805107201890408
xylR,panZ,1.576081774603737
xylR,dinD,1.2139904478846084
xylR,yicG,1.2142288189924815
xylR,yjbS,2.1959753745729302
xylR,efp,3.319072968669453
dnaA,ybdO,3.248377435470982
dnaA,yncH,1.8352698489022334
dnaA,ubiG,3.248377435470982
dnaA,ygdT,1.8352698489022334
dnaA,ygiD,1.8352698489022334
dnaA,mioC,2.49068483870325
dnaA,yjeV,3.248351055803871
dnaA,queG,3.248351055803871
rbsR,rbsD,1.0000070000490002
metR,talB,1.7211259606034268
metR,ykfC,1.6095348846577489
metR,ykgM,1.2679365473834228
metR,ylbG,2.2874475173790154
metR,yceM,2.287062999485234
metR,ymfJ,3.2984794009961407
metR,yciC,2.087907155001521
metR,tam,3.2980279442714844
metR,ynfS,3.293015943006674
metR,ppsA,1.4774868081726207
metR,wbbL,1.7216178387205003
metR,ypdI,2.0882625029496706
metR,ypdC,2.9248489540718787
metR,glk,2.0884020592464063
metR,yfjP,2.0504829069627837
metR,yqhD,2.278877653114022
metR,rpiB,1.1502125880510956
metR,yjeJ,3.296674315273533
metR,dnaC,2.271877900689561
rhaS,araB,2.306453919357145
rhaS,yahI,3.331600900864884
rhaS,moaE,2.9704573172869573
rhaS,yciE,2.970461728990454
rhaS,casA,2.9704926116488046
rhaS,amiC,2.7969485291601623
rhaS,zntA,1.2719498800874396
cpxR,yadM,2.3015304118609095
cpxR,ychJ,1.5996580082746836
cpxR,yddK,2.877010670832578
cpxR,yddG,2.509124178494072
cpxR,ydhJ,2.513118489187199
cpxR,ftnA,1.9120503517172094
cpxR,yeeO,1.5833922139942935
cpxR,yehC,1.7291240898209121
cpxR,yfeY,2.9637313377607404
cpxR,mltF,2.324603132175693
cpxR,argA,1.7295263000416816
cpxR,yqiI,1.6797705134986938
cpxR,hofQ,2.4277000576614536
cpxR,ftsX,2.1797581122448735
cpxR,selB,2.7872356194450814
cpxR,yjgL,2.0310711050029555
cytR,ybbC,2.715587062525279
cytR,ypaB,2.4499055561555156
cytR,ygeI,2.99422713033478
cytR,fabY,1.7701197808118931
metJ,umuC,2.5920651450393395
metJ,metC,2.4551833189055654
metJ,metL,1.7505369673819835
metJ,metF,1.7381345239941708
metJ,metA,2.549261516173088
oxyR,thrB,3.2523047103325977
oxyR,yaaX,2.2968136717138954
oxyR,dapB,3.1503876945915277
oxyR,yadN,2.931842977840073
oxyR,dgt,1.216256244871527
oxyR,map,2.5126739159360785
oxyR,bamA,2.6985747789791574
oxyR,dnaQ,2.9587001924078695
oxyR,dinJ,3.202241406311863
oxyR,yagK,2.9433729560672504
oxyR,lacA,1.4458936994606952
oxyR,ispA,1.8762023526145568
oxyR,mscK,2.871778516623337
oxyR,allE,1.6422400875950047
oxyR,fimZ,1.8898554027240424
oxyR,ybcK,1.3108431095630328
oxyR,fes,2.0621613035709006
oxyR,ybdO,1.2578936911649095
oxyR,dpiA,2.7682057019719712
oxyR,djlB,0.9962581703154879
oxyR,fldA,1.146688473467247
oxyR,ybfQ,2.883706948213807
oxyR,ybfD,2.8848589833372342
oxyR,ybgD,2.3679297312705447
oxyR,aroG,1.2341956754723906
oxyR,ybhI,2.1378611801267224
oxyR,ybhM,2.3533157114348886
oxyR,potF,1.547956222109175
oxyR,lrp,2.695356195808357
oxyR,dmsB,1.9747756071202502
oxyR,ycaN,1.2920443541763207
oxyR,ycaL,2.002797572402826
oxyR,yccA,1.528413546669601
oxyR,yccE,1.26111500179368
oxyR,phoH,1.0358338677401044
oxyR,dgcT,2.6856530443034154
oxyR,opgC,2.3111707098242436
oxyR,opgG,2.304983374701828
oxyR,yceO,2.315922892437412
oxyR,iraM,3.2279799430420164
oxyR,pth,1.9425847325788526
oxyR,ychO,2.510274127760709
oxyR,rssB,1.5685406238048758
oxyR,yciI,1.5428689443207482
oxyR,btuR,2.2242367400248897
oxyR,abgR,2.8891461523933395
oxyR,insH5,3.3249137536551654
oxyR,paaX,2.635263362939154
oxyR,yddG,1.9281319876468377
oxyR,ydeT,3.1074332911758216
oxyR,ydeI,2.4604416142912777
oxyR,dcp,3.0208761835313065
oxyR,pinQ,1.0415373014433371
oxyR,ydfX,3.007710233410733
oxyR,ynfA,2.2138552486509884
oxyR,ydgA,2.715214217983502
oxyR,slyB,2.7462311335558622
oxyR,ydhY,2.6832475007920094
oxyR,yeaG,1.9959534119955162
oxyR,yebQ,3.0173527821615567
oxyR,rfbC,1.2163143493935247
oxyR,rfbB,1.837148486946929
oxyR,wcaM,2.868561494433754
oxyR,yeiL,1.5783235616748685
oxyR,mepS,1.0306932218134484
oxyR,yfaQ,3.3119491546562125
oxyR,ypaB,2.3186837039429027
oxyR,menF,1.4372619643398281
oxyR,yfdQ,1.667774900350048
oxyR,yfeR,2.2309545992554947
oxyR,yfeH,2.2079757419494377
oxyR,ligA,3.1551992971301077
oxyR,cysA,2.2182598585916153
oxyR,cysW,2.868497820391334
oxyR,yfeY,2.8121376905630253
oxyR,hcaR,2.6428659343482055
oxyR,iroK,2.6428659343482055
oxyR,pgpC,2.813375670851438
oxyR,rseD,2.41626431201254
oxyR,nadK,1.6638611470231015
oxyR,recN,2.5255898627419056
oxyR,ypjB,3.2526235739020706
oxyR,ygaZ,1.2207986299443951
oxyR,ygaH,1.9068129256711428
oxyR,mprA,1.8846452252513584
oxyR,ygcP,2.0477559775713585
oxyR,ygdR,3.2575812438045877
oxyR,yqeH,2.006887438180251
oxyR,yqeJ,2.443647829057594
oxyR,ygeG,2.6635212294532247
oxyR,yghR,2.9501160272043974
oxyR,yghT,2.6346253268095428
oxyR,ygiZ,1.5055274658497448
oxyR,yqiG,1.9758980238757626
oxyR,nfeR,1.3667548213721137
oxyR,yraH,2.9269266928357616
oxyR,yhcA,1.9337240535518805
oxyR,mreC,1.378104974471269
oxyR,yhdX,3.130956995353017
oxyR,tsaC,1.7821485602498215
oxyR,yrdD,3.1635081109911702
oxyR,gspA,2.275318036736316
oxyR,gspC,2.2747193171264186
oxyR,pabA,2.0973011804538437
oxyR,yhfG,2.722748015116697
oxyR,yhfL,1.861604043976897
oxyR,yrhB,2.7573053956086433
oxyR,yhhI,2.8444397949917937
oxyR,yhiJ,3.1499784176754417
oxyR,rlmJ,3.0887172248788146
oxyR,gor,3.0886661708735392
oxyR,hdeD,1.2882780622242596
oxyR,yhjE,3.3218337386346732
oxyR,xylB,1.3342063899940726
oxyR,xylA,2.636381351062497
oxyR,xylF,2.6361020160399278
oxyR,yiaW,2.117034038913455
oxyR,yibX,2.5651129533939767
oxyR,waaP,2.9349612585113873
oxyR,dinD,3.019735457175392
oxyR,yicG,3.0142816665360477
oxyR,phoU,2.393702769205677
oxyR,yifB,1.94258495895318
oxyR,ilvL,1.9419148654425793
oxyR,ilvE,2.8244033833670503
oxyR,ilvD,2.8261341174984063
oxyR,yigG,1.4979151878043906
oxyR,rarD,2.484021824328544
oxyR,metE,2.136917595904305
oxyR,yihM,1.1104875371664933
oxyR,yihP,3.029986820725687
oxyR,rplL,2.4562691146627342
oxyR,ubiA,2.5308731113167475
oxyR,qorA,2.264186391571421
oxyR,ytcA,1.9177321870543662
oxyR,yjcS,1.7571094489459598
oxyR,adiA,1.2446564269583287
oxyR,cadB,3.3183210152087623
oxyR,orn,2.352306645171419
oxyR,yjfI,2.928769038341418
oxyR,cysQ,1.0871011978004232
oxyR,ytfI,1.0871312604893553
oxyR,ytfJ,1.782151607752404
oxyR,yjgN,1.4687588982500424
oxyR,lptF,2.1004492862890034
oxyR,ytiD,2.3613795299935894
oxyR,yjjZ,2.3049145187732565
oxyR,ytjE,2.9294789150228224
lexA,coaE,1.2164998982839061
lexA,brnQ,2.474500639757155
lexA,proY,2.306294338508658
lexA,secF,3.050696780527149
lexA,speF,1.5987427535662007
lexA,speFL,1.5988309348204592
lexA,sucA,2.1939315450665093
lexA,ybiX,2.7574797280095735
lexA,rcdA,2.0094548923807616
lexA,yfbL,2.6267351671917565
lexA,ypjF,3.0987463836471925
lexA,hypC,2.3850191979141266
lexA,tdcG,2.308891443137781
lexA,glgC,1.359260319359498
lexA,tnaC,1.9904365932466594
lexA,hemN,1.2671846072795563
lexA,zur,1.0962124500916235
lexA,aspA,2.9623704893526206
zur,zinT,3.0622078102599035
zur,tsr,2.904688457639476
alr,purT,1.2531406838388712
alr,galS,1.1729787382837364
alr,yeiB,1.5620077477472374
alr,bamC,3.101871669365295
alr,ygdT,2.2548321052014466
alr,mutH,2.2549134564215425
alr,galR,2.921096883877482
soxS,acrR,1.1975130049912341
soxS,fldA,2.941712900587754
soxS,hcr,1.1946689094584326
soxS,fumA,1.0733748300042611
soxS,rpsE,2.6398597706489833
soxS,glpX,2.0582272488705478
soxS,ghoT,1.387564920693727
melR,cusC,1.6496042599380407
melR,elfG,2.2713025465844154
dcuR,yfjI,1.5981691401955547
dcuR,pdeK,1.0012726200063953
dcuR,selB,2.3575342078213555
ulaR,yaaJ,3.1161336260497166
ulaR,yabR,3.2778717434344227
ulaR,yagU,2.40229583836709
ulaR,lacZ,1.3721646881182337
ulaR,gcl,1.772169850457149
ulaR,uspF,3.0784907397210315
ulaR,ansP,3.1160947855602905
ulaR,dosP,2.002056111628647
ulaR,ftnB,2.001995990726196
ulaR,rfbA,1.7861368984640071
ulaR,yegS,2.538486630625922
ulaR,cysG,2.378282476312843
ulaR,yrhB,3.115701639350946
ulaR,dnaA,1.020893087482126
ulaR,nanY,2.182937816441213
treR,treR,1.0064341334149216
uxuR,ais,2.0445633031687875
uxuR,yjiL,1.6925585819185294
nadR,nadB,1.024453710059111
trpR,trpR,1.0550860422667467
rob,glnK,1.4143521467272446
rob,entS,2.6630592555140007
rob,tfaR,2.141027329145796
rob,paaB,2.350115508229146
rob,stfQ,2.141027329145796
rob,yoeA,2.350115508294045
rob,yfjI,3.1973295903261594
rob,yhcE,2.856840859538235
rob,nirC,1.844681506740471
arcA,ybgU,1.5578435083882085
arcA,sdhC,1.5591372510379102
arcA,trxB,3.0700368743828426
arcA,ynfP,2.181346488055174
arcA,yeiQ,1.236431707549281
arcA,fadH,3.164416766377482
arcA,yjiK,1.8481179690662015
