"","0","0 | 1","0 | 2","3600","3600 | 1","3600 | 2","7200","7200 | 1","7200 | 2","10800","10800 | 1","10800 | 2","14400","14400 | 1","14400 | 2","18000","18000 | 1","18000 | 2","0 | 3","0 | 4","0 | 5","3600 | 3","3600 | 4","3600 | 5","7200 | 3","7200 | 4","7200 | 5","10800 | 3","10800 | 4","10800 | 5","14400 | 3","14400 | 4","14400 | 5","18000 | 3","18000 | 4","18000 | 5"
"ykfF",8.110804,7.997544,7.936254,8.121344,7.793001,7.77116,7.786123,7.560264,7.346984,7.288676,7.122077,7.209373,7.414764,7.249296,7.445943,6.945019,7.253695,7.719556,8.166733,8.181209,7.845564,7.679333,7.505203,7.543015,7.485858,7.391227,7.695532,7.860741,7.617903,7.344554,7.588657,7.325536,8.121368,7.638773,8.737791,9.145995
"ygeN",5.412343,5.774816,6.0426,6.192042,6.049859,6.353182,5.871735,5.670343,5.781173,5.424079,5.479018,5.731394,5.839571,6.185863,5.053473,5.433173,5.490157,6.648911,5.902581,6.687737,5.999063,6.144227,6.384576,6.035517,5.862603,5.669995,6.00144,6.223929,6.178255,5.721442,6.234841,6.201222,6.96888,5.90968,7.933981,8.319487
"narX",10.7935,10.829468,10.472872,10.534943,10.673914,10.812104,10.591518,10.90525,10.909283,10.894844,10.516243,10.580146,10.348822,10.200348,10.449932,10.368203,10.495521,10.154486,10.868013,10.699457,10.67434,10.998947,10.651125,11.236168,10.659395,11.074616,11.400472,10.564979,10.515451,10.639829,10.612177,10.674055,10.900226,10.63096,10.69715,10.542264
"ycjO",6.461007,6.746426,6.951382,6.451339,6.767865,6.912058,6.539083,6.578855,6.626774,6.730956,6.766924,6.876551,6.678314,7.062023,6.771278,6.64352,6.692489,7.443501,6.333117,6.781416,6.49279,6.279488,6.624248,6.68648,6.912114,6.647837,6.413827,6.759574,7.055865,6.901062,7.084363,7.021279,7.373528,7.302355,8.087015,8.884687
"nfsB",12.060591,12.232059,12.513383,12.228786,12.420954,12.490696,11.939964,12.482794,12.599702,12.784007,12.679339,12.604899,12.615689,12.532567,12.637616,12.617329,12.686033,12.663296,12.192727,12.195044,12.301331,12.225744,12.375486,12.411886,12.171522,12.474505,12.435928,12.328819,12.467847,12.468067,12.507736,12.572069,12.536014,12.400418,12.449839,12.211025
"talB",13.655796,13.670448,13.846833,13.624659,13.702619,13.704153,13.595835,13.911287,13.954808,13.96849,14.079996,14.119729,14.01014,14.013522,14.126252,14.108034,14.125896,14.105965,13.612365,13.558782,13.673269,13.626348,13.619587,13.77522,13.684928,13.951109,14.077749,13.77236,13.882946,13.879023,13.859633,13.833643,14.07195,13.866751,13.975069,14.14215
"pgrR",10.006979,10.091921,9.991806,9.717389,9.775587,9.709449,10.073055,9.575371,9.576076,9.584384,9.473517,9.509186,9.713271,9.619239,9.680685,9.758912,9.786222,9.665235,9.951274,10.031105,10.0475,9.987328,10.154779,9.944974,10.191443,9.906537,10.12446,10.288602,10.251811,10.28667,10.527255,10.500328,10.370545,10.448008,9.683071,9.063951
"ybdO",8.029149,8.336009,7.843298,8.369542,8.271602,8.377656,8.557669,7.669298,7.724945,7.163806,6.798757,7.219547,7.790883,7.616386,7.405639,7.283293,7.517849,7.643023,8.055759,8.174544,8.011827,8.331571,8.186326,7.831705,7.963685,7.262775,7.617885,7.450287,7.597422,7.419056,7.912567,7.753612,7.490165,7.004866,7.925491,8.149467
"ydhV",6.452825,7.147445,7.293795,7.126604,7.178671,7.145627,7.027422,7.191546,7.159377,7.217508,7.233599,7.097916,7.330321,6.932623,7.061629,7.289103,7.368265,7.336115,6.930917,7.49167,7.14902,7.067127,7.304142,6.894636,6.979008,6.872608,7.27134,6.959773,7.228735,7.01932,7.445515,7.216277,7.526122,7.144917,8.228621,8.965646
"tesA",12.397368,12.490665,12.46591,12.13703,12.283633,12.186694,12.366008,12.4025,12.309118,12.342888,12.243691,12.211113,12.131867,12.187629,12.280163,11.935951,11.917411,11.811257,12.157614,12.261152,12.405104,12.294026,12.238101,12.301733,12.266032,12.267826,12.254304,12.235051,12.098913,12.114806,11.956784,12.008639,12.075723,12.034775,12.05587,12.233993
"cheW",8.129814,8.348185,8.35391,8.105753,7.952713,8.008893,8.042503,7.969617,8.12907,8.244881,8.610517,8.575559,8.464264,8.422113,8.528717,8.589722,8.65856,8.635545,8.367048,8.137122,8.211608,8.022931,8.182522,8.191781,7.921902,8.219204,8.392658,8.134376,8.019696,8.03192,8.0287,8.107829,8.197911,8.060703,8.268479,8.592126
"crcB",9.829801,9.844717,9.863932,9.365907,9.096164,9.310977,9.590193,9.70741,9.521592,10.058514,9.883499,9.923319,9.497543,9.53351,9.609049,9.592577,9.798695,9.623146,10.161108,9.940682,9.97998,9.474045,9.70885,9.663745,9.377718,9.76931,10.086324,9.798086,9.584791,9.611218,9.422122,9.38322,9.799999,9.560098,9.519705,9.662071
"yfiL",8.012324,8.133446,8.48652,9.084226,8.926788,8.910618,8.819019,9.775259,9.637697,9.151615,9.183025,9.066642,9.559094,9.711974,9.644237,9.605374,9.472958,9.060712,7.895731,7.874379,8.00413,8.138474,8.160911,7.678642,8.253806,8.169665,8.248437,8.381505,8.439656,8.495661,8.361506,8.330785,8.03558,8.215126,8.065744,8.186911
"dps",12.307211,12.125548,12.747584,12.726293,12.295764,12.633838,11.972051,12.795453,12.880112,13.428561,13.444433,13.474138,13.232141,13.068969,13.478134,13.505634,13.57492,13.313293,11.925816,11.933026,12.475063,11.647549,11.912329,12.199546,12.688361,13.284945,13.21056,12.948707,13.203459,12.98107,12.497675,12.400246,12.781833,12.618336,12.773584,12.883454
"menC",11.168353,11.208757,11.279497,11.216298,11.351655,11.253263,11.164074,11.051266,11.086902,11.128081,10.832135,10.746831,11.057332,10.853554,10.779045,10.682055,10.64315,10.719294,11.136579,11.187147,11.256035,11.217193,10.874989,11.176639,11.113497,11.118228,10.851494,11.029849,11.110986,11.26907,11.063482,11.198779,10.956263,11.00679,11.05432,10.413023
"nrdF",8.753328,8.619852,9.418174,10.677281,11.042576,11.004792,10.893296,10.990481,10.897946,10.826391,11.252738,11.540228,12.325331,12.548189,12.385004,12.448208,12.045314,12.191503,8.64112,7.854038,8.55578,11.167966,10.900206,10.79372,11.04201,10.493648,10.144558,10.170281,10.029458,10.260167,10.843332,10.987595,10.918261,10.488797,10.594244,9.995899
"yojI",11.228202,11.120099,11.010237,11.240254,11.423063,11.418889,11.248509,11.052428,11.199422,11.432881,11.006937,11.035278,10.810198,11.143827,10.925108,10.850209,11.066798,10.748367,11.139726,11.155433,11.20346,11.643588,11.536189,11.642433,11.495488,11.544692,11.74292,11.641279,11.493513,11.614952,11.853758,11.773922,11.797981,11.675294,11.271522,11.092508
"glvC",4.760678,4.740997,5.249427,4.747266,5.111036,5.313882,4.36409,4.701195,4.538711,4.715752,4.5396,4.945551,5.402739,6.154196,4.8939,4.65174,4.621521,6.774265,4.349175,6.488002,4.511344,4.384801,4.395451,4.673501,4.445192,4.235981,4.646755,5.197941,6.190331,4.665812,4.816615,4.809937,7.639476,5.30823,8.336567,9.214274
"cadC",8.570613,8.898494,8.797836,8.5027,8.622509,8.802564,8.636365,8.468429,8.42465,8.405199,8.340922,8.532066,8.474395,8.242558,8.414216,8.434986,8.680721,8.411414,8.59946,8.83541,8.659512,8.657099,8.810452,8.576544,8.51653,8.250511,8.345804,8.330782,8.345119,8.356528,8.480173,8.31449,8.113165,8.072053,8.689808,9.087423
"psuG",8.615686,9.278219,9.354403,9.159553,9.780783,9.72168,9.181025,9.475926,9.811522,10.137024,10.228863,10.138033,10.143938,10.182858,9.994713,9.838134,10.054207,9.920099,7.444237,7.544314,7.268489,8.223023,8.423621,8.423047,7.88166,8.399852,8.03644,8.080563,8.400225,8.623721,8.496052,8.583676,8.81484,8.16759,8.929622,9.515992
"yccE",6.458014,6.928246,7.211834,6.70637,7.50264,7.393631,7.165082,6.812831,6.594859,6.709915,6.842717,6.697048,7.163384,7.09996,6.566408,6.944616,7.016998,7.578776,7.262205,7.798739,7.094665,7.212968,7.564217,7.037721,7.116798,7.168077,6.866244,7.412719,7.375687,7.412147,7.281241,7.493622,8.005192,7.162603,8.581771,9.406437
"yccS",11.360224,11.454213,11.159087,10.619671,10.789996,10.764752,10.592457,10.787054,10.813635,10.711365,10.425572,10.412345,10.607214,10.506774,10.433631,10.158253,10.314133,10.286335,11.599789,11.478379,11.283851,11.187937,10.763294,11.160427,10.89147,10.953877,11.129241,10.731589,10.725113,10.820465,10.859858,10.901653,10.784513,10.58885,10.44379,10.299857
"dacB",10.475172,10.560068,10.361586,10.547301,10.714506,10.588907,10.462823,10.512926,10.557385,10.482184,10.469621,10.349831,10.498034,10.582225,10.40744,10.214405,10.292062,10.005245,10.520041,10.62292,10.54324,11.047204,10.957551,10.995682,10.850785,10.820346,10.843407,10.499415,10.466224,10.576399,10.700333,10.705548,10.588421,10.480722,9.983067,9.851499
"purA",13.316852,13.337299,13.532278,13.557617,13.580171,13.646668,13.421936,13.82805,13.939315,13.898561,13.74466,13.723802,13.647407,13.617043,13.672497,13.542224,13.527091,13.549621,13.412163,13.286066,13.319599,13.488989,13.256011,13.517748,13.227412,13.611586,13.662459,13.195245,13.213979,13.194888,13.28122,13.338419,13.530712,13.058285,13.418351,13.506539
"yjiL",7.151596,7.509879,7.968537,8.141555,8.593696,8.752376,8.244618,8.766921,8.420815,8.176833,8.129773,8.237975,8.00702,7.914861,7.743406,7.918579,8.129303,8.415786,7.081147,7.595863,7.448353,7.697762,8.206116,8.391726,7.665721,8.224494,8.06468,7.646098,7.823439,7.733951,7.778054,7.676334,8.145583,7.626753,8.900824,9.637547
"yfdV",6.800004,7.272261,7.206315,6.929078,6.731498,7.16759,6.81682,6.472787,6.485666,6.853475,6.519874,6.453362,6.740876,7.281217,6.514343,6.500143,6.665559,7.685288,7.050217,7.579181,7.013421,6.71859,6.730543,6.713178,6.526933,6.739093,6.582034,6.952603,7.387698,6.904179,7.182517,6.940207,7.984123,6.996385,8.611035,9.487426
"trpD",10.079391,10.92924,12.186323,12.873525,13.255067,13.032607,12.861625,13.50782,13.043719,13.369762,13.251069,13.165875,13.081854,13.135076,13.001167,13.132715,13.045098,12.892756,10.92267,10.720003,11.032811,12.050523,11.957197,12.216994,12.459811,12.313888,11.149678,12.709832,12.865422,13.000887,13.001985,12.922464,12.211503,12.790204,12.679686,11.500398
"oxyS",9.073372,9.283435,9.206425,9.222329,9.276015,9.809909,9.141622,9.329646,9.434305,9.455295,9.512005,9.79514,9.579914,10.091621,9.4743,9.364434,9.395345,9.898227,9.571129,9.598036,9.227858,9.924177,10.167789,9.951351,10.37891,10.213041,10.011245,10.83774,10.689539,10.740794,11.241899,11.125347,11.033422,11.633465,11.439653,11.590172
"queD",10.493826,10.808548,10.872649,9.936243,10.198112,10.380534,9.995763,10.331204,10.312359,10.717547,10.399045,10.69108,10.242075,10.143505,10.153376,10.215128,10.324478,10.246209,10.905782,11.163425,11.128363,10.401664,10.616189,10.83489,10.291163,10.836264,11.193997,10.943545,10.788592,10.72956,10.940835,10.731905,11.222872,11.072527,10.927601,10.362021
"hiuH",9.886898,9.951666,10.230218,9.920427,10.175494,10.16176,10.026327,10.268594,10.41366,10.529039,10.678235,10.736286,10.551123,10.519252,10.558157,10.441616,10.460129,10.293033,9.883979,9.935451,10.038535,10.374311,10.663153,10.529909,11.721649,11.742309,11.358274,12.608418,12.167152,11.754582,12.498789,11.663716,11.162485,11.836901,11.289628,10.96284
"yqfB",11.221395,11.296987,11.337968,10.893941,11.280821,11.232565,11.164106,11.588108,11.602405,11.816097,11.921671,11.927911,11.717305,11.743243,11.884241,11.953256,12.03474,12.01439,11.256453,11.171401,11.135414,11.015529,11.23748,11.269062,11.025461,11.42027,11.446673,11.224192,11.214095,11.25394,11.178848,11.298318,11.562342,11.270731,11.441942,11.161425
"rplP",14.483093,14.424728,14.377667,14.462555,14.374346,14.405011,14.40359,14.382556,14.388024,14.358799,14.331345,14.347149,14.371482,14.293082,14.315718,14.328514,14.411758,14.398221,14.559628,14.502656,14.484837,14.403218,14.408321,14.437498,14.392554,14.434897,14.427455,14.467124,14.494596,14.488966,14.474357,14.479632,14.446186,14.508836,14.471486,14.435954
"afuC",5.399199,4.885802,5.061169,5.310174,5.018938,5.023506,5.031207,5.227835,5.422557,5.432203,5.650463,5.296154,5.534641,4.77572,5.454338,5.210807,5.691324,5.192433,5.267533,5.004182,5.175719,5.684069,5.627287,5.79936,5.824706,5.514857,5.429555,5.323341,5.222532,5.496915,5.293061,5.501812,4.948586,5.101618,5.271497,4.725866
"ygeF",4.003009,4.409417,4.389152,3.69602,4.642921,5.486776,4.372081,3.690424,3.96357,4.521387,4.405589,4.767967,5.338506,4.997063,4.344758,4.184288,4.355945,6.240157,4.170512,6.228959,4.454776,4.111661,4.422725,4.331104,3.714367,3.870892,4.417199,4.977357,5.077553,4.092974,4.528215,4.833268,6.349818,5.121575,7.449058,7.722358
"ybgP",7.680952,8.003442,7.801435,7.818335,7.809299,7.870039,7.784599,7.626571,7.534462,7.427409,7.712137,7.629239,7.602733,7.941467,7.435333,7.913625,7.891515,8.363804,7.751106,8.080653,7.768242,7.798008,7.916743,7.720801,7.806162,7.630727,7.81506,7.880819,7.958137,7.807788,7.734225,7.601232,8.351851,7.662042,9.26741,9.837882
"cyoB",14.189151,14.267843,14.196612,14.316632,14.382405,14.310348,14.337055,14.216894,14.167051,14.217409,14.16645,14.063527,14.207362,14.142339,14.131629,14.094167,14.109075,14.122289,14.124707,14.147268,14.158203,14.142468,13.926049,14.01502,14.173441,14.009805,13.860723,14.044712,14.127834,14.082114,14.105451,14.100805,13.905669,14.037082,13.960442,13.818237
"yihD",11.681615,12.034525,12.252829,11.388863,11.751864,12.018556,11.591449,12.384887,12.356729,12.541557,12.411023,12.452612,12.13074,12.142173,12.189169,11.957862,12.099499,12.115695,11.657323,11.929017,12.071453,11.532653,11.995533,12.186276,11.746145,12.45781,12.551354,11.983588,12.067377,12.022094,11.8045,11.96385,12.314987,11.948771,12.210912,12.071178
"dsbA",11.927384,11.89987,12.335778,11.978724,11.878045,12.099845,11.849811,12.168502,12.075985,12.391743,12.350942,12.374052,12.236176,12.135421,12.356222,12.163945,12.271019,12.11062,11.999493,11.926266,12.172187,12.317553,12.654647,12.433723,12.36306,12.529986,12.374275,12.311447,12.370494,12.231277,12.449643,12.241327,12.331276,12.539797,12.346823,12.018455
"mrp",12.986012,12.981169,12.827685,12.695243,12.711244,12.531645,12.867501,12.946033,12.987428,12.846298,12.872725,12.785107,12.71172,12.522511,12.452054,12.358143,12.321951,12.534945,12.991886,13.023439,12.925884,12.570837,12.589324,12.603689,12.638325,12.785083,12.942591,12.686068,12.671826,12.688359,12.432066,12.637282,12.671311,12.60475,12.619667,12.566671
"hybD",10.436032,10.68761,10.69678,10.447413,10.625204,10.699991,10.484499,10.522849,10.558407,10.725575,10.554696,10.504289,10.517276,10.496654,10.501245,10.498032,10.56829,10.786042,10.495346,10.618666,10.536114,10.455087,10.429033,10.564737,10.43095,10.495735,10.569945,10.621727,10.645337,10.699944,10.653864,10.687386,10.888741,10.617673,11.114274,11.370812
"creB",10.713378,10.870898,10.875839,11.020799,11.165937,11.050978,10.801772,11.022209,11.184515,11.051867,11.008679,10.986048,11.00567,11.047067,11.229494,10.826962,10.874667,10.923485,10.88725,10.810916,10.826704,11.322921,10.981127,11.174179,10.933772,11.042897,11.340663,10.691875,10.843927,11.000801,11.074555,11.068809,11.167492,10.826665,10.635104,10.272817
"waaF",12.26243,12.457401,12.467547,12.576719,12.777985,12.697643,12.566189,12.494108,12.56753,12.31237,12.169238,12.06269,12.564216,12.45554,12.338898,12.220029,12.113045,12.223312,12.511941,12.500957,12.455647,12.646423,12.294723,12.53202,12.505188,12.278025,12.191578,12.23125,12.391723,12.533841,12.396209,12.573067,12.145608,12.218724,12.269044,12.019595
"mtlR",11.594241,11.796618,11.96513,11.930009,11.887286,11.886777,11.662878,11.587425,11.582372,11.959803,11.824145,11.716844,11.704089,11.56338,11.529153,11.763806,11.712018,11.710118,11.553658,11.448732,11.502731,11.519792,11.476057,11.408068,11.247051,11.260455,11.150552,11.425474,11.414161,11.361828,11.292626,11.311488,11.315832,11.426164,11.48374,11.425834
"yahE",5.477774,5.389627,5.259477,5.584597,5.233119,5.127064,5.391299,5.540941,5.588149,5.229735,5.406789,5.469026,5.350742,5.515975,5.657445,5.315222,5.356263,4.828068,5.16679,5.228034,5.364333,5.474088,5.369516,5.513347,5.622847,5.379741,4.9509,5.405744,5.150677,5.538257,5.227727,5.589599,5.095375,5.386488,4.968787,4.669935
"hscB",12.284943,11.848188,11.506224,11.809635,11.296722,11.067466,11.528342,10.901513,10.881495,10.81995,10.91704,10.925432,10.9959,10.643511,10.641451,11.228867,11.006857,11.247109,12.430456,12.514179,12.19757,11.743036,11.242997,11.187495,11.507381,11.19579,11.336829,12.142868,11.904503,11.699088,12.289626,11.873048,11.612904,12.295133,11.495253,11.120426
"dppA",14.304502,14.479176,14.556254,14.275618,14.490534,14.533147,14.371609,14.508143,14.488864,14.44368,14.416298,14.408513,14.359067,14.366566,14.396371,14.36623,14.363953,14.321042,14.164517,14.24061,14.322083,13.989105,13.78925,14.176388,13.973578,14.174924,14.185795,13.936511,13.943763,13.975379,13.946876,13.956717,14.09733,13.884567,13.943455,14.063048
"yfiH",11.94884,11.774454,11.625702,11.956063,11.854063,11.773809,11.804538,11.568182,11.546125,11.303375,11.030059,10.854434,11.390347,11.256172,11.257202,10.956137,10.855851,10.927313,12.123263,12.023778,11.919155,11.854169,11.73973,11.732167,11.726555,11.67791,11.775666,11.758864,11.734709,11.7715,11.738857,11.715349,11.539124,11.564745,11.395703,11.307294
"yehR",7.280618,7.508783,7.616359,7.703024,7.606099,7.682188,7.469285,7.291966,7.041418,6.773844,6.478173,7.198849,6.876537,7.072157,6.868332,6.804847,7.255072,7.640204,7.477628,7.634668,7.749804,7.659712,7.653867,7.550218,7.32454,7.336463,7.790215,7.632067,7.632447,7.189036,7.609473,7.432868,7.979071,7.39472,8.380991,8.603567
"yhbX",6.995113,7.480209,7.49055,6.88185,7.258165,7.259708,6.960793,6.825283,7.106485,7.324829,7.537579,7.468773,6.75221,7.352041,6.775751,7.424624,7.549261,7.90406,7.628982,7.641825,7.543205,7.409606,7.697365,7.08529,7.062703,7.2075,7.443995,7.477009,7.507649,7.474634,7.79564,7.427417,7.885956,7.48612,8.332737,8.663219
"fsaA",8.275849,8.431918,8.461147,8.520996,8.618773,8.442416,8.37194,8.74882,8.991349,9.233401,9.250262,9.100854,9.020109,9.218969,9.135854,9.175059,9.125337,9.219197,8.373354,8.214118,8.347998,8.744008,8.819665,8.858905,8.466181,8.776651,9.065936,8.57326,8.361176,8.54058,8.552501,8.575396,8.666018,8.182056,8.498636,8.735393
"hrpB",9.631752,9.583243,9.346377,9.777077,9.752807,9.777337,9.73126,9.646224,9.5785,9.557265,9.480215,9.535784,9.530863,9.243284,9.656168,9.423106,9.554984,9.451907,9.776573,9.646003,9.619045,10.000781,9.888381,10.025358,9.805681,9.835399,9.972997,9.673063,9.603746,9.75682,9.850877,9.715722,9.65488,9.642337,8.547849,8.818363
"mazE",11.040773,11.189158,11.385311,10.981314,10.872292,10.983889,11.029639,11.038404,10.973906,11.094722,11.476561,11.617845,11.209361,11.063442,11.328098,11.689178,11.97503,11.875732,11.10101,11.250616,11.439765,10.936051,11.099424,11.046092,10.980267,11.10103,11.216784,11.287524,11.345537,11.357799,11.382517,11.263102,11.43733,11.52065,11.283264,10.737445
"arpA",7.962567,7.877395,7.038723,7.038029,6.990505,7.335076,7.722207,6.050453,6.162195,5.052415,5.982125,5.965782,6.3361,5.896946,5.303481,5.48526,5.508287,6.771074,7.501734,8.123292,7.733863,7.183979,7.090109,6.733885,7.286893,6.162973,6.532504,7.444818,6.757213,6.539216,7.277009,6.805285,7.211184,6.416445,7.869446,8.178265
"ydaS",7.764316,8.11743,8.112453,7.755329,7.919202,7.877639,7.854816,7.841584,7.812188,8.105749,8.042273,7.977894,8.072344,7.906267,8.057002,8.06603,8.130644,7.891473,7.942452,7.919388,7.998343,7.852378,8.032546,7.726424,7.752759,7.739536,7.67073,7.939911,7.712713,7.74443,8.076629,8.084802,7.829797,8.125381,7.98409,8.171653
"slyB",13.414467,13.405963,13.673086,13.247766,13.167719,13.290087,13.117531,13.458155,13.647475,13.730518,13.608121,13.684558,13.665389,13.819675,13.724717,13.658079,13.677726,13.796289,13.657824,13.473537,13.671688,13.435561,13.590682,13.687679,13.46877,13.789089,13.860094,13.760877,13.770313,13.744004,13.715735,13.839904,13.984931,13.897999,13.871208,13.799711
"pcnB",12.910637,12.948995,12.947076,13.011427,13.187517,13.159977,12.6978,12.986961,13.13539,12.801892,12.896872,12.954126,13.203769,13.102632,13.122862,13.102996,12.968864,13.098074,13.185204,13.126267,13.033717,13.305672,13.137782,13.268509,13.02664,13.036518,13.1574,12.781681,12.935853,13.042562,13.151687,13.21758,13.188617,12.711725,12.61659,12.681958
