"","0","216000","540000","972000","0 | 1","216000 | 1","540000 | 1","972000 | 1","0 | 2","216000 | 2","540000 | 2","972000 | 2"
"hemX",527,751.3,529.4,967.6,815.9,723.9,1541,1277.3,534.4,532.6,582.7,398.2
"hemD",1173.4,1745.5,1290,3253.3,1364.5,2069.6,2972.7,3698.5,1121.1,1086.5,1215.8,1158.8
"hemC",762.3,1351.9,991.8,846.2,919.7,1228,900.4,1129.8,763.2,632.9,651,540.9
"cyaA",558.3,471.6,362.9,479.1,376.7,256.5,358.5,550.9,224.1,244.4,337,719.8
"cyaY",1729,1764.3,1683.7,996.1,1179.7,1132.7,764.9,920.7,591.2,543.5,389.7,264.2
"yzcX",NA,NA,NA,NA,NA,NA,NA,NA,59.3,45.1,61.7,44.5
"dapF",1392.1,1752.3,1480.1,738,1483.1,1424.7,1564,1272.4,1948.8,1219,689.9,630.8
"yigA",536.4,590.2,404.5,144.4,839.5,592.2,608.7,235.7,411.8,332.2,132.6,143.9
"xerC",335.8,386.5,313.6,276.5,451.2,568.8,366.8,356.3,268.8,276.9,147.3,126.5
"yigB",356.5,288.7,296.4,214.3,285.9,267.1,160.7,249.8,164.2,174.2,153.5,55.8
"uvrD",790.3,743.5,724.1,771.7,510.5,527.8,425.3,360.8,343.7,339.7,258.3,256.9
"corA",532.6,503.5,341.6,199,242.9,299.5,239,253.2,240.9,118.8,95.6,107.1
"yigF",88.5,38.7,16.6,24.9,48.2,36.8,36.5,1.2,27.7,9.8,11.1,6.4
"yigG",8,47.3,30.2,22.9,7.7,73.2,3.7,28.8,7.9,12.7,15.4,0.5
"rarD",427.7,329.1,347.2,172.7,321.1,295.9,321.8,155.4,210.7,74.8,74.9,76.9
"yigI",400.1,270.2,541.1,426.9,280.7,287.5,543.5,724.1,262,181.7,297.3,378.2
"pldA",826.3,945.4,547.9,224.6,310.1,259.5,56.6,364.1,229.6,303.2,126.4,94.6
"recQ",685.1,778.1,426.3,85.1,594.5,431,333.1,268.2,255.9,284.9,140.6,73.5
"rhtC",289.9,363.7,273.5,214.7,284.1,214.5,154.7,120.9,324.2,261.3,148.1,132.1
"rhtB",202.6,232.1,197.1,128,67.2,85.7,139.5,84.5,71.1,64,68.3,60.7
"pldB",444.8,638.4,289.8,264.3,325,456.4,355.8,410.2,233.7,457.5,262.5,263.4
"yigL",414.8,775.9,523.7,427.6,388.4,551.8,639.7,784,310.8,414.7,224.5,208.5
"bioP",415.7,279,161.8,209.6,417.1,311.5,339.7,316.1,159.6,138.2,76.3,74.3
"metR",108.4,253.4,271.6,204.7,78.2,39.9,268.9,358.7,50.5,18.2,81.3,54.2
"metE",16.1,33.8,161.9,195.8,102.7,119,118.1,55.4,5.2,3.7,20.1,11.6
"ysgA",159.7,268.1,341,740.1,198.7,395.4,468.8,912.9,91.8,80.4,218.4,249.1
"udp",939.9,5938.5,10512.1,17546.6,7091.4,9863.4,18408.4,20728.1,3324.6,2242.1,4505.2,3748.1
"rmuC",431.2,651,777.7,525.4,1062.6,562,480.4,394.6,730.5,495.5,298.8,221.2
"ubiE",1334.4,1795.5,1362,1012.1,1530.5,1010.2,887.5,897.4,1064.4,808.8,568.9,408.2
"ubiJ",900.8,1133.9,844.9,634.8,2227.6,1417.6,1200.2,1201.3,1166.8,697.6,530.2,421.9
"ubiB",1155,1031.7,1030.9,572.6,889.5,874.9,675.2,493.9,859.6,493.7,350.1,281.7
"tatA",NA,NA,NA,NA,NA,NA,NA,NA,1747.1,1261.3,933.9,759.8
"tatB",NA,NA,NA,NA,NA,NA,NA,NA,1708.4,1226.3,688.7,593.8
"tatC",1753.4,1691.7,1206.5,271.8,2145.8,1238.8,946.7,705.3,1020.9,930.8,318.2,268.3
"rfaH",1417,597.3,260,218.8,389.2,162.3,82.7,131.8,192.4,130.7,76,59.3
"ubiD",1486.5,2038.8,1526.1,1771.1,937,1177.3,1682.4,1740.9,918.8,956.6,851.9,494.7
"fre",1681.7,2225.2,1611.7,1478.2,2322.7,3014.4,2063,2327.7,925.1,849,694.5,591.1
"fadA",194.3,199.8,439.2,2236.7,306.3,341.8,2207.8,1543.6,164.3,207.1,638.6,642.9
"fadB",126.6,177.9,247.3,1521.5,29.3,343.9,2279.7,2064.3,154.8,149.7,1012.9,633.5
"pepQ",566.1,1153.4,1144.2,1787.1,555.3,774.2,1183.3,1201.4,714.1,656.3,652.9,481.4
"yigZ",621.5,601.3,406.5,990.6,666.7,650,1145.2,1244.7,506,612.9,378,437.8
"trkH",584.1,537.4,433.1,450.7,793.3,592.8,490.7,430.8,325,367.1,259.3,150.9
"hemG",687.4,919,450.4,326.8,712.2,877.1,862.2,526.8,644.2,560.7,396.3,229.5
"rrsA",953.3,1138.4,1092.1,1491.7,4829,4183.3,4524.3,4382.9,10945.7,8292.9,11078.9,10012.9
"ileT",22313.2,18348.7,11222.3,2745.9,40280.1,13182.3,3956.6,1917.1,3744.9,3265.8,1127.1,1090.3
"alaT",20550.6,19543.7,15848.9,10160.4,56234,27174.5,25592,10108.7,4260.9,2504.9,1597.6,1951.6
"rrlA",18593.3,22456,23039.7,26663.7,98782.8,86187.1,104865.5,100799,9368,7691.6,9969.8,9604.3
"rrfA",1441.2,3917.3,1229.1,9732.4,103572.8,94972.1,100777.6,103817.9,11246.1,8206,11773,11049.6
"mobB",301.7,473.2,320,406.4,308.6,289.1,411.2,368.3,229.3,203.8,187.9,192
"mobA",159.1,325.1,230,441.3,132.3,235.5,368.7,351.5,259.4,195.5,215.3,168.5
"yihD",1875.1,2297.1,2705.5,1870.4,2181.5,2926.6,2026,870.2,1506.2,1116.7,1258.5,633.4
"srkA",2152.8,1702.2,872.4,828.2,2021.3,1125,988.4,947,2629.9,1371.9,519.1,529.5
"dsbA",3337.3,3638.1,2740.3,763.3,1620,1435.2,911.8,686.7,1528,1285.4,494.2,472
"yihF",227.1,116.9,148.4,102.6,251.6,113.8,150.6,187.3,129.5,116.7,80.4,41.4
"yihG",599.3,207.8,165.8,74.8,252.9,199.2,83.4,158.8,165,209.6,49,21.3
"polA",738.7,806.5,536.3,580,621.1,445.3,599.7,620.2,404.7,376.4,346.2,194.4
"spf",20209,14527.2,4822.5,3020.9,3677.7,498.2,275.8,284.3,445.9,433.2,159.8,216.3
"yihA",3471.2,2832.3,2054.1,1474.1,2287.3,2281.8,1327.5,1195.7,1623.6,1223.2,663.6,452.3
"yihI",1156.6,1087.1,688.5,2986.2,504.3,754.9,1274.1,1474.1,283.7,546.3,374.8,576.6
"hemN",311.6,425.8,355.8,281.5,398.4,201,544.1,475.3,224.4,283.3,297.8,250.2
"glnG",32,182.3,160.3,349,466,88.1,516,114.6,88.8,154.9,189.7,112.5
"glnL",261.4,414.1,228.9,462.6,564.9,315,364.6,408.2,243.6,182.6,153.2,123.2
"glnA",739.2,970.1,914.4,251.5,2130.7,462.5,505.9,268.3,548.3,761.9,257.2,125.7
"bipA",3732.1,1924.9,1585.7,471.6,2480.1,1129.8,898.9,833.6,579.6,1073.2,401.3,359.5
"yihL",92.1,81.2,125.2,52,29.4,232.2,213.5,150.9,71.9,57.9,39.8,31
"yihM",76.4,100.6,91.4,22.8,270.1,52.6,163.1,66.2,98.5,37.3,49.6,25.1
"yihN",9.8,12.6,12.4,16.4,41.1,21.9,26.8,18.2,4.3,2.1,4.1,2.4
"ompL",9.6,59.4,42.5,32.4,145.2,14.7,25.8,90.2,2.2,8.7,17.3,2.5
"yihO",115.1,60.1,44.5,75.9,11.5,119.8,41.4,100.9,17.6,16.9,35.5,34.1
"yihP",12.6,19.1,12.5,20.6,17.4,21,26.4,32.8,4.1,3.6,5.4,3.3
"yihQ",166.9,258.4,104.4,183.7,308.3,307.7,150.6,224.6,18.5,43.8,84.8,47.2
"yihR",16.6,11.6,18.6,18.3,93.7,30.5,9.2,19.5,5.1,6.6,7.3,4.2
"yihS",22,49,70.8,16.9,46.7,95,83.2,25.6,58.4,26,33.6,9.9
"yihT",132.2,142.6,114.2,142,142.1,203.6,213.8,229.9,62.6,78.3,104.7,41.8
"yihU",16.9,17.5,21.8,11.3,14.6,12.1,39.1,28,3.3,9.8,19.6,5.3
"yihV",144.9,119.5,135,175.1,183.4,209.9,113.2,461.2,45.1,51.6,60.4,59.8
"csqR",412.5,318.8,342.1,301.9,559.7,469.6,371.7,134.1,297.2,254.3,246.4,149
"yihX",746.4,848.7,1234.3,1814,1047.3,2080.2,2434.6,1866.3,1072.2,923.9,1004.5,688.3
"yihY",138.8,240,373.9,447.4,295.5,459.4,560.2,472.8,348.9,409.1,406.2,261.2
"dtd",549.7,813.3,737.3,661.6,725.6,1256.1,1466.7,1223.6,901.5,697.7,645.2,340
"fabY",360.6,486.8,292.7,441.9,723.6,439.4,564.8,879.6,342.7,247.4,228.4,205
"yiiE",80.9,72.8,49.9,66,92,231,125.7,197.7,30.3,32.8,35.9,15.1
"yiiF",161.9,158.5,174.6,152.7,157.5,221.7,221.2,194.8,56.2,67.5,70.4,50.9
"fdhE",671.9,777.8,780.1,472.4,1397.1,1305.9,1102.5,839,404.8,582.1,203.8,267.3
"fdoI",1596.2,2329,1393.7,2154.9,4704.9,2945.1,2186.4,1643.9,1864.2,1736.2,1036.6,684.9
"fdoH",1026.6,1568.3,1275,2471.9,2579.5,2820.1,1788.1,1791.7,1514.4,1246.5,1107.8,698
"fdoG",1568.3,2583.7,1441.6,3046.9,2604.3,1551,1344.4,1637.2,1894.4,1879.2,1205,872.1
"fdhD",321.8,483.4,259,718,354.4,459.5,601.2,707.9,290.2,287.4,265.8,305
"yiiG",83.7,105.6,92.8,78.2,117.6,59,50.6,50.6,36.1,41.2,26.2,15
"frvR",106,110,117.1,171.5,140.9,85.7,114.4,55.2,16,11.1,54,35.7
"frvX",63.2,82.6,121.4,96.4,210.6,145.1,142.9,207.3,57.5,59.2,57.7,48.9
"frvB",60.1,118.8,106.4,75.8,227.2,99.4,104.7,260.1,65.9,101.5,69.1,37
"frvA",38.9,118,61,186.2,120.5,29.5,309.9,203.2,35,9,94.8,11.6
"rhaM",7.9,15.2,15.5,12.4,100,6.4,38.6,14.8,3.3,3.7,7,4.2
"rhaD",120.9,195.2,144,172.8,37,49.8,60.7,53.5,94.3,77.2,98.6,57.8
"rhaA",42.1,15.5,46.1,164.5,223.3,64.1,140.5,73.1,16.1,16.8,76.4,11.3
"rhaB",206.4,260.6,192.5,276.3,165.8,133.7,236,269.6,129,86,106.2,97.1
"rhaS",44.2,107.8,95.9,104.7,107.8,142.1,37,188.7,35.1,22.4,79.1,48.4
"rhaR",14,55.5,70,75.2,136.6,116.1,160,30.3,19.6,46.2,55.4,21.3
"rhaT",16,33.9,33.3,197.5,71.7,38.6,46.9,58.4,35.2,22.8,65.2,53.8
"sodA",3107.7,5135.6,5158.5,8109.3,5292.9,5847.7,3379.6,6829,3061.6,2442.5,1718,1689.9
"kdgT",383.6,1389.8,5119.2,16338.7,202.5,66.8,267.8,62.4,89,51,53.2,7.8
"yiiM",443.2,525,901.7,1431.1,348.9,392.2,582.2,672.1,196.2,186.6,217.2,226.2
"cpxA",332.5,589.7,615.2,447.7,422.9,536.9,561.8,609.8,363,311,231.5,180.7
"cpxR",661.9,837,953.1,1635,782.2,728.3,979,1390.6,900,526,747.7,528.2
"fieF",1049.8,1083,1063.1,1640.1,1081.9,1069,1344.1,1457.3,511.5,806.1,738,819.9
"pfkA",1300.5,2217.7,1782.7,2414,2959.8,3774.2,3871,3995.4,545.4,893.7,1199.5,1170.8
"sbp",220,299.5,122.1,133.4,189.2,222.3,286.1,153,73.6,60.3,134.3,40.2
"cdh",384,232.4,256.8,121.1,373.4,435,281.7,260.7,136,147.5,81.5,61.8
"tpiA",1860.4,4414.4,4709.7,5203.2,2039.5,5034,4925.1,4870.4,1340.1,1399.5,1505.2,1040.5
"yiiQ",357.3,417,385,269.3,319.9,374.7,399.8,371.5,207.1,367.1,203.4,106.7
"yiiR",239.2,210.8,273.7,370.7,210.2,76,154.3,75.1,111.2,179,95,113.4
"yiiS",65.9,188.8,302.9,955.5,166.2,799.9,1509,758.9,143.4,142.1,535.7,305.3
"uspD",255.6,444.6,584,2518.2,131.6,582,1641.8,1145.6,207.7,240.1,730.3,405.6
"fpr",621,753.5,991.5,1422.9,536.8,881,1398.8,1164.6,436.7,412,320.1,287.3
"glpX",835.8,1448.8,620.2,699.4,2399.6,619.9,854.7,989.1,2082.9,383,246.2,254.4
"glpK",63.9,3996.1,244.6,121.7,5255.5,450,718.3,765.5,4452.6,120.5,287.3,115.9
"glpF",257,2863.4,330,612.3,3133.9,348.1,1041.7,797.3,4253.9,145.5,451,253.9
"zapB",3366,2511.5,2168.2,1389,3114.4,3299.4,2280.6,1147.3,1542.3,1139.1,565.2,562.1
"rraA",3350,3268.2,3652.9,6874.6,2135.7,8735.7,7039.5,6025.2,1612.4,1230.2,1406.5,1890.1
"menA",589.6,605.3,407.4,287.2,308.8,276.4,247.3,173.7,253.3,317.7,130.4,117.8
"hslU",1863.2,1773.3,1223.6,672.9,2558.4,648.5,655.6,613.6,715.9,757.1,284.7,303.7
"hslV",2507.6,2534.5,1384.3,1475.1,2699.7,912.8,1184.5,1613.9,1416.8,1433.5,657.8,703.3
"ftsN",1235.3,1180.4,817.9,418.7,1097.3,916.5,691.6,522.8,1135.1,790.5,399,352.3
"cytR",384.2,699.1,858.8,266.8,1551.2,1518.5,990.2,651.4,1396.6,838.5,514.2,310
"priA",311.6,286,188,117.8,108.7,247.8,121.4,26.5,99.6,114,83.5,52.4
"rpmE",18541.1,12396.9,11416.9,4287.1,19260,9952.8,2472.1,2284.3,4968.7,2608.6,1101.9,1323.9
"yiiX",430.7,129.1,42.1,121.3,69.1,68.2,82.7,446.2,79,43.8,40.1,17.7
"metJ",2427.2,2099.8,1104.6,1312.1,1554.8,1586.4,1766.8,1171.7,567.3,413.3,519.1,332.4
"metB",253.8,138.4,185.1,44.3,42.9,247.3,101.6,331.5,137,149.1,112.9,69.8
"metL",345.3,380.9,445.1,298.9,126.6,93.2,311.7,665,145,173.6,142.6,115.9
"metF",80,218.1,183.7,91.4,75,84.6,55.1,96.4,39.2,17.7,57.7,32.5
"katG",515.8,508.7,821.4,1505.8,501.6,866.2,1685,1232.3,469.4,653.5,966.3,540.7
"yijE",330.3,281.9,271,171.8,68.2,114.9,33.4,192.8,165,128.2,111.3,101.3
"yijF",62.5,136,78.7,96.7,46.3,26.2,32.8,70.4,51.9,12.3,91.2,57.5
"gldA",216.2,415.9,390,506.8,291.2,454.2,570.9,558.5,63.4,56.7,150.5,85.5
"fsaB",14.5,22.7,64.9,124,26.6,23.8,110.4,74.8,25.7,17.1,46.8,3.2
"ptsA",144.3,179.4,136.9,166.5,291.4,305.7,369.1,203.5,63.6,31.3,74.4,59.4
"frwC",143.7,127.6,240.9,186.4,159.4,129.2,70.2,165.5,84.8,70.2,51.5,23.3
"frwB",89.3,104.9,138.8,158.9,231.6,159.2,171.8,296.8,61.4,47.1,71.8,36.6
"pflD",15.8,30.7,27.9,88.7,34,40,31.1,37,10.3,5.8,36.5,9
"pflC",223.8,308.6,463.8,371.5,397.4,301.9,535.4,493,150.6,139.8,100.2,116.6
"frwD",21.2,21.2,17.5,25.6,78.6,25.1,200.7,69.5,10,4.9,12.1,3.4
"yijO",93.7,104.4,174.2,131.6,177.1,82,34.3,126.7,105.8,82.2,120.2,38.2
"eptC",567.6,497.5,743.3,189.3,461.2,277.7,158.7,178.6,370.8,554.3,144.2,100.9
"ppc",376,573.3,1075.2,643.3,1075.1,1265.9,1649.9,976.1,685.3,513.2,525.9,381.6
"argE",397.3,392.7,453.5,580.9,379.9,542.3,713.9,672.1,347.2,534,378.5,262.2
"argC",54.5,44.5,56,72.3,171.5,30.2,125,207.2,57.8,19.7,75.8,39.3
"argB",217.9,286.4,267.2,661.1,146.4,244.4,78.1,414.1,216.3,242.9,242.3,259.2
"argH",157.3,142.9,235.1,341.5,257.1,166,401.9,286,124.2,137.3,129.8,164.5
"oxyR",655.3,750.3,688,372.3,498.3,673.1,642.3,336.6,494,317.3,199,167.2
"sthA",715.8,1043.2,2374.2,983.3,1671,2542.5,2134.4,1429.4,1421.5,1250.5,1375.3,899.9
"fabR",1819.1,2842.4,2702.3,1247.5,5053.4,6673.1,3299.1,1979.2,2349.7,2308.6,1309.8,781.8
"yijD",795.6,1420.4,1582.2,849.9,1302.7,1820.6,1474.1,961.5,1264.7,1127.8,764.1,423.7
"trmA",1045.6,756.9,516.8,976.6,482.4,284.4,520.6,702.5,313.2,326.9,299.1,436.1
"btuB",336.4,307.7,326.8,174.8,211.9,223,178.6,55.1,161.6,137.6,68.8,47.5
"murI",415.9,529.1,306.5,209.2,393.6,440.3,298.1,287.8,349.1,350.5,177.4,122.5
"gltT",953.4,7847.2,2474.3,6110.1,119266.3,88561.1,66732.1,121995.7,7125.7,6133.9,8017.9,7274.9
"rrfB",953.4,2890.2,1195.1,5004.5,117479.8,99429.6,94957.9,108746.8,11606.3,9073.6,11972.5,11562.5
"murB",874.4,841.9,580.3,298.9,708.6,440.7,246.7,354.9,470.5,598.5,196.3,162
"birA",654.2,582,506.4,271.6,396.8,357.2,381.5,229.8,222.6,422.2,170.2,160.6
"coaA",603.3,633.2,358.5,131.4,496.2,384.9,279.5,354.3,403.9,219.8,180.9,78.2
"thrU",14895.2,19596.1,18588.4,22798.9,56220.8,65525.4,56178.5,40650.5,4481.8,2959,2484.5,2350.5
"tyrU",15085.5,16912.7,15681,9709.8,20568.3,13063.9,10405.5,4536.8,2924.1,1564.1,1360.7,1007.6
"glyT",24248.5,27493.5,24926.3,32586.2,41700.3,57753.7,79605.2,33934.6,3753.3,2816.1,4013.7,4191.9
"thrT",16196.1,17655.8,13526.8,13070.3,27599.5,21138.3,27437.7,11696.4,3518.1,2169.3,1724.7,1578.8
"tufB",NA,NA,NA,NA,NA,NA,NA,NA,7597.3,4521.4,4214.9,3257.1
"secE",5861,4576.2,3018.3,1703.9,5842,3474.6,1584.4,1967.8,2487.5,1444.1,739.1,1022.6
"nusG",7287.8,5851.3,4122.3,1453.2,5281,2608.9,1329.4,1471.4,2460.2,1009.6,723.4,740
"rplK",20366.6,22445.2,17738.1,1923.4,58473.2,46669.2,8293.2,6013.7,10531.7,5717.2,2150.7,2065.2
"rplA",25517.1,23362.6,16944.8,1442.4,40775.3,32314.5,4840.8,4148,9911.7,6139.1,1698.4,1792.3
"rplJ",26076.2,24641.5,20009.3,3981.7,36761.2,42562,10858,9568.6,8758.6,5382.1,2141.7,2570.3
"rplL",17613.7,19942,16020.5,4473,19463.4,20632.1,5802.1,5667.3,7289.7,4371.4,1879,2379.5
"rpoB",4839,3383.6,2379.7,796.4,7342.4,1957.9,1135.3,1642.1,1263.4,1273.1,1189.9,1019.8
"rpoC",2021.5,1418.5,1149,521.4,3935.4,1734.5,1575.6,1187.9,468.9,277.1,434.4,319.6
"yjaZ",266.9,238.4,171.2,48.7,224.3,119,59.6,54.9,97.6,83.9,67.4,38
"thiH",85.9,324.9,120.3,11.6,439.3,152.3,36.2,123,106.1,35.3,63,17.6
"thiG",247,624.5,403.4,339,401.6,440.9,428.8,198,255.8,165.2,152,98.8
"thiF",19.8,39.6,24.3,15.7,132,65,126.3,96.4,12.8,4.6,7.5,5
"thiE",234.7,360,65,200.5,291.6,80.3,34.7,69.4,139.4,61.5,97.3,52.3
"thiC",45.2,269.4,37.9,72.1,328,79.9,168.8,193.8,152.1,9.4,45.7,18.3
"rsd",313.6,403.2,708.7,1922.4,185.1,573.5,859.4,1174.3,606.2,673.3,939.3,675.2
"nudC",602.3,788.7,531,977.5,453.5,561.8,775.8,1328.4,286.4,329.4,321.7,402.1
"hemE",566.5,849.5,691,727.8,577.3,777.4,923.6,1009.2,460.6,407.3,354.8,406.8
"nfi",400,603.1,344.8,291.5,289.4,236.8,250.1,574.8,362.8,283.9,274.8,314.6
"yjaG",1358.4,1177.5,694.1,420.8,1023.4,917.4,537.7,593,575.9,535.8,289.8,226.4
"hupA",11147.3,11372.4,11290.2,4259.6,10412,14124.3,10714.3,2917.7,6967.7,4737.7,4805.8,1457
"yjaH",637.3,612.5,419.2,204.8,607.1,471.4,232.9,338.5,444.1,292.2,202.5,101.5
"zraP",111.2,169.9,190,131.6,215,80.2,29.9,39.3,28.7,62.1,54.7,45
"zraS",117.1,198,200.9,205.7,263,196.4,105.6,270.5,105.9,106.5,86.3,50.9
"zraR",383.3,460.8,403.6,308.6,564.9,715.1,513,589.5,290,256.8,202.7,125
"purD",263.5,465.9,402.3,254.9,635.2,470,637.9,585.6,164.9,254.4,144.3,111
"purH",252.7,376.4,281.7,194.1,325.5,207.8,117.7,378.7,159.9,129.6,125.6,62.7
"gltV",1162.7,6818.5,2000.6,9261.9,115678.5,86759.9,72827.1,121366.1,6881.5,6724.2,7947.3,7934.4
"rrlE",953.4,1575.5,1754.8,4176.2,51473.9,19018.5,5260.8,4528.1,11784.9,7455.9,11047,12892.6
"rrfE",953.4,1310.9,1500,7655.8,112344.4,94160.7,98980.1,110819.4,12826.4,9721.5,12428.8,12080.5
"yjaA",905.9,336.6,58,83.5,429.2,147.2,127.1,73.2,131,126.7,37.9,27.4
"yjaB",361,415.2,309.5,770.5,345.9,523,683.7,523.5,194.6,167.3,150.9,164.8
"metA",226.5,200.6,274,201.5,246.3,138.1,163.8,215.8,97.6,88.9,133.9,88.2
"aceB",70.2,101.1,222.5,1162.2,120.9,187.2,2281.6,6641.6,112.6,102.2,1615.3,2001.8
"aceA",54.8,123.4,385.3,1448.5,121,205.2,1254.5,3592.4,73.5,75.7,1080.6,1361.9
"aceK",54.9,94.8,25.4,211.4,209.3,197.4,406.9,620.4,65.1,126.4,173.5,155.5
"arpA",3.5,19.1,4.8,7.8,16.7,11.4,11.8,97.7,3,2.1,7.7,0.8
"iclR",546.5,570,352.2,352.4,614.8,488.4,334.3,547.7,502.8,383.1,163,252
"metH",292,386.2,301.9,194.2,263.6,511.2,520.8,564,221.2,273.2,143.4,114.7
"yjbB",175.7,89,196.2,398.1,160.7,191.5,211.6,292,104.2,118.3,142.2,124.8
"pepE",162.5,576.3,756,322.4,446.4,627.4,438.3,260.6,314,242.6,211,123.5
"rluF",354.8,263.1,263.9,215.5,300.5,680.8,495.2,471,274.5,245.4,200.7,149.9
"yjbD",965.7,792.3,653.8,1047.5,852.6,823,930.1,659.7,580.2,719,819.9,540.2
"lysC",105.5,144.7,126.7,65.5,215.3,188,24,129.2,133,108.6,50.3,25.6
"pgi",829.2,1258.4,783.2,2438.6,497.8,748.2,1349.6,2318.1,452.6,790.8,901.5,1034.7
"yjbE",38.4,20.5,22.6,33.3,107.2,35.6,39.1,69.2,89.7,19.6,100,79.4
"yjbF",143.8,292.7,154.7,300.1,298.3,376.9,65.8,683,25.9,10.2,14.3,23.8
"yjbG",179,139.1,101.4,149.6,181.5,220.4,380.9,118.7,42,23.5,58.3,39.8
"yjbH",114.1,150.2,95.7,153.8,18.9,173.1,51.1,107.7,51.3,132.3,70.5,57.7
"psiE",154,154.6,178.6,194.7,135.8,46.3,130.2,154.5,91.9,97.5,87.5,77.4
"xylE",281.2,279.8,230.7,353.7,207.1,55.3,375.1,486.3,125.4,194.4,110.5,113.2
"malG",189.3,228.7,1285.8,794,3394.3,809.6,700.2,248.5,2809.6,423.7,278.1,86.7
"malF",240.3,222.8,1179.6,538.4,4163.3,760.2,486.5,290.5,2028.5,232,278.9,78.2
"malE",109,183.8,9730.2,1895.8,13566.8,5289.7,5358.4,221.5,6739.9,977.8,1761.2,84.4
"malK",21.3,31.9,2069.6,308.7,13874,2012.4,618.3,47.4,5385.9,492.5,346.1,6.7
"lamB",145.4,179.2,6917.2,1851.1,13309.3,3515.4,2526.2,476.3,7450.5,1389.4,784.8,78
"malM",212.1,294.8,2145.8,835.7,5725.2,1195.6,796.2,306.3,3489.8,520.1,350.7,108
"yjbI",41.2,64.7,43,29.8,76.1,13.3,8.7,4.9,43.3,8.9,18.9,7.9
"ubiC",1481.3,1621.7,1851.2,1398.8,924.5,1182.5,1187.3,1208.6,1430.3,1078,937.5,1008
"ubiA",799.9,1039.4,1007.5,701.5,1011.5,584.2,544.5,423.3,692,474.9,394.3,393.6
"plsB",588.2,614,598.4,306.1,1017.7,871.9,803.7,756,222.1,296.7,271.7,200.5
"dgkA",817.7,772.4,711.6,1287.1,420.6,455.4,608.1,960.5,358.7,315.1,398.3,385.5
"lexA",2476.6,2438,1620,2567.5,1593.9,1379.2,1174.9,861.4,1060.8,816.9,428.2,655.8
"dinF",499.1,431.3,325,275.2,438.6,170.6,143.2,133.1,225,99.1,113,103.7
"yjbJ",852.6,803.8,895.5,27264.6,372.1,1187.6,10872.7,14793.1,289.2,1070.7,5998.2,6473.7
"zur",984.2,1604.6,878.7,741.3,1296.6,1457.5,782.3,503.7,705.4,576.6,302.7,325.8
"yjbL",17.8,18.9,5.9,2.5,7.2,70.9,18.3,6.6,0.5,1.4,1.6,1.3
"yjbM",56.3,53.2,64.9,64.8,76.2,75.7,133.1,44.1,47.4,32,34.4,32.4
"dusA",1503.3,1077.6,371.4,139.8,1452.9,629.9,243.7,295.2,695.3,481.9,115.8,88.3
"pspG",394.5,328.7,217.6,490.6,187,90.3,79.9,223.9,195.7,134.9,88,493.4
"qorA",250.2,407.3,373.3,5347.2,161.8,373.5,1119.3,1708.8,275.2,473,973.1,998.3
"dnaB",1190.7,1230.7,864.1,314.3,1223.9,883.4,519,555.9,871.7,893.2,318,339.8
"alr",218.3,278.9,118.3,121.8,429.1,388.8,322.8,308.5,167.5,153.4,77.7,69.1
"tyrB",253,479.1,556.7,355.6,432.5,523.5,417.1,233.4,256.5,254.7,201.2,140.6
"aphA",221.2,607.2,1158,539,738,941.7,1251.1,824.8,1407.5,690.3,526.8,420.1
"yjbQ",367.1,426,682.3,3057.2,519.7,689.6,1502.9,1977.7,455.5,833.5,1004.8,1305.5
"yjbR",320.3,367.8,639.1,2318.9,375.5,618.6,1551.1,1706.1,442.5,655.5,1005.4,1221.5
"uvrA",422.4,318.1,317.6,524.2,393,325.6,474.3,592.9,119.4,139.9,165.1,307.4
"ssb",5088,4795.5,3174,4653.4,4292.4,6182.9,5952.9,4077.4,2015,1173.3,1131.1,1209.9
"yjcB",1239.5,322.9,125.6,228.3,186.3,61.3,53.3,164.1,106.3,314.1,60.7,148.7
"pdeC",130.8,106.6,113.2,451.5,80.1,168.2,313.9,403.9,111.5,79.9,235,215
"soxS",217.4,173.1,271,188.3,152.6,260.4,43.5,103.9,38.1,51.5,75.7,100.7
"soxR",245.7,225.1,155.6,405.2,195.1,234.4,287.3,178.7,112.6,98.8,119.7,152.9
"ghxP",192.1,297.5,406.5,159.6,597.8,219.1,62.5,182.9,179.3,93.2,120.4,61.1
"yjcE",213.6,483,449.4,523.6,478.8,372.2,576.1,433.1,322.2,267,291.2,196.5
"yjcF",40.6,7.2,11.5,10.8,6.9,4.8,5.4,53,8.8,5.2,2.5,2.3
"actP",236.5,162.4,238.1,120.3,236.8,131.5,127.5,191.7,43.1,39.2,67,21
"yjcH",11.4,10.3,23.3,11.3,48.5,116.3,26.9,34.8,6.5,0.9,3.4,7.7
"acs",75.6,92.3,117.9,136.4,44,77.8,118.9,96.1,23.8,9.6,45.9,24.3
"nrfA",261.1,523,299.7,292.9,323.1,449,248.8,256.3,139.3,131.1,107.1,94.5
"nrfB",31.8,45.3,78.3,86.2,137.6,136.3,23.7,28.6,58.5,11.5,37.1,13
"nrfC",25.8,22.4,35.2,133.7,91.2,116.8,44.4,108.7,12.7,11,33.9,16.1
"nrfD",254.8,244.8,259.8,476.1,376.9,465.8,292.4,273.2,102.2,103,111.2,101.5
"nrfE",83.8,20.7,79.5,99.1,85.5,27.1,19.1,27.9,52.1,38.6,43.8,37.7
